psi_al,false_alarm_rate,detection_rate
0.7470780064082478,0.5122622622622622,0.9933172948409517
0.7486689388812355,0.5182682682682682,0.9935311414060412
0.7500849232453555,0.5242742742742743,0.9937449879711308
0.7515812659958429,0.5307807807807807,0.993798449612403
0.753409666202598,0.5370370370370371,0.9939053728949478
0.7546646439668553,0.5434184184184184,0.9939588345362202
0.7559740081867679,0.5495495495495496,0.9941192194600375
0.7571454728798465,0.5556806806806807,0.9943330660251269
0.7585775834237193,0.5620620620620621,0.9943865276663993
0.7598805063291182,0.5681931931931932,0.9945469125902165
0.7610418673644812,0.5740740740740741,0.9948142207965784
0.7625330213931487,0.58008008008008,0.995028067361668
0.7639735708988002,0.5865865865865866,0.9950815290029403
0.7650439490195104,0.5928428428428428,0.9951884522854851
0.7666216257951216,0.5993493493493494,0.9951884522854851
0.7678107486089535,0.6056056056056056,0.9952953755680299
0.7696588737388418,0.611986986986987,0.9954022988505747
0.7710155712475081,0.6182432432432432,0.9955092221331194
0.7723015027305223,0.6246246246246246,0.9955626837743918
0.7736153405218819,0.6311311311311312,0.9955626837743918
0.7750019134245493,0.6376376376376376,0.9956161454156642
0.7763154716817774,0.6438938938938938,0.995723068698209
0.7778145106226249,0.6504004004004004,0.995723068698209
0.7791156789773338,0.6566566566566566,0.9958299919807538
0.7804240581920623,0.6632882882882883,0.9958299919807538
0.782040264261835,0.6697947947947948,0.9958299919807538
0.7833058854787195,0.6761761761761762,0.9958834536220262
0.784507483290052,0.6824324324324325,0.9959903769045709
0.786026374459738,0.688938938938939,0.9960438385458433
0.7876676085757743,0.6951951951951952,0.9961507618283881
0.7893900539144959,0.7015765765765766,0.9962042234696605
0.7907695839377383,0.7079579579579579,0.9962576851109329
0.7922699532025512,0.7142142142142142,0.99641807003475
0.7936398119283575,0.7205955955955956,0.9964715316760224
0.7953467526181955,0.7271021021021021,0.9964715316760224
0.7968739801545104,0.7333583583583584,0.9965784549585672
0.7984182925434802,0.7397397397397397,0.996685378241112
0.7999316356269434,0.7462462462462462,0.996685378241112
0.8016920658492671,0.7526276276276276,0.9967388398823844
0.8031312794469792,0.7591341341341341,0.9967388398823844
0.8046080076471571,0.7656406406406406,0.9967923015236567
0.8066419158051754,0.7717717717717718,0.9969526864474739
0.8082413652239586,0.7782782782782782,0.9969526864474739
0.8095375898148789,0.7845345345345346,0.9970596097300187
0.8112073866881455,0.7906656656656657,0.9972199946538358
0.8129951482532338,0.7971721721721722,0.9972734562951082
0.8144713760706855,0.8033033033033034,0.9974338412189254
0.8167214813762563,0.8095595595595596,0.9975407645014702
0.8184914977726563,0.8159409409409409,0.9975942261427426
0.8204360584411278,0.8224474474474475,0.9976476877840149
0.8222980593678317,0.8288288288288288,0.9977011494252873
0.8243863038803888,0.8352102102102102,0.9977546110665597
0.8264065227032525,0.8414664664664665,0.9978615343491045
0.8283287350636244,0.8477227227227228,0.9980219192729217
0.8301441864400173,0.8538538538538538,0.9981823041967388
0.8323871800419901,0.8602352352352353,0.9982357658380112
0.8346095274458906,0.8667417417417418,0.9982357658380112
0.8366766053841636,0.8727477477477478,0.9985030740443731
0.8389754904440179,0.8791291291291291,0.9985565356856455
0.8412597479899626,0.8856356356356356,0.9985565356856455
0.8440021656731035,0.8921421421421422,0.9985565356856455
0.8466399300576073,0.8986486486486487,0.9986099973269179
0.8490577003827506,0.90503003003003,0.9986634589681903
0.8510315522353278,0.9111611611611612,0.9988238438920075
0.8535222912643385,0.9176676676676677,0.9988238438920075
0.856489825160864,0.924049049049049,0.9989307671745522
0.8598241776830108,0.9301801801801802,0.9990911520983694
0.862831626759272,0.9365615615615616,0.9991446137396418
0.8668628453942702,0.9429429429429429,0.9991980753809142
0.8709411539979184,0.9494494494494494,0.9992515370221866
0.8743807819654151,0.9553303303303303,0.9995188452285485
0.8795700796803059,0.9617117117117117,0.9995723068698209
0.8854059467844649,0.9679679679679679,0.9996792301523657
0.8908936021017186,0.9743493493493494,0.9997861534349104
0.897487808871391,0.9807307307307307,0.9998396150761828
0.9066884362138611,0.9872372372372372,0.9998396150761828
0.9224953225003776,0.9936186186186187,0.9998930767174552
0.9763755470043798,1.0,1.0
inf,1.0,1.0
