scenario,t,qber_mean,qber_q05,qber_q50,qber_q95,margin_mean,margin_q05,margin_q50,margin_q95,psi_mean,psi_q05,psi_q50,psi_q95,p_secure,p_transition,p_insecure
low_disturbance,30.0,0.05476317226317227,0.050460687960687964,0.054873054873054876,0.05836404586404586,0.350460757035709,0.3210607867164254,0.34939844019189303,0.3861919360104639,3.1860068821428094,2.9187344246947764,3.1763494562899366,3.510835781913308,1.0,0.0,0.0
low_disturbance,31.0,0.05494608244608244,0.05118755118755119,0.054873054873054876,0.05913697788697788,0.3489525194801734,0.31487470444694643,0.34939844019189303,0.3800523878474523,3.1722956316379403,2.8624973131540585,3.1763494562899366,3.455021707704112,1.0,0.0,0.0
low_disturbance,32.0,0.05556920556920557,0.0520986895986896,0.05533374283374283,0.059843366093366095,0.34385178585275383,0.3092474610635693,0.34562091965878966,0.37240131383056174,3.125925325934126,2.8113405551233575,3.1420083605344513,3.3854664893687434,1.0,0.0,0.0
low_disturbance,33.0,0.05520748020748021,0.05133599508599509,0.05528255528255528,0.058579033579033574,0.3468094182834564,0.3193377432297788,0.3460399996664122,0.3788025506447882,3.152812893485967,2.903070392997989,3.1458181787855652,3.4436595513162565,1.0,0.0,0.0
low_disturbance,34.0,0.055199290199290194,0.05096232596232596,0.055077805077805075,0.058763308763308764,0.34687480235233636,0.3178609905238091,0.34771805780775156,0.38195254800890316,3.1534072941121485,2.8896453683982646,3.1610732527977414,3.4722958909900288,1.0,0.0,0.0
low_disturbance,35.0,0.054757712257712254,0.05102886977886978,0.05477067977067977,0.058102989352989354,0.35048652727157265,0.3231571008593472,0.3502395055248708,0.38139002790178994,3.186241157014297,2.9377918259940654,3.183995504771553,3.467182071834454,1.0,0.0,0.0
low_disturbance,36.0,0.05526754026754027,0.05148443898443898,0.05518018018018018,0.05994574119574119,0.34633993602390173,0.30843412638851725,0.34687873871480135,0.3775541718168558,3.1485448729445613,2.803946603531975,3.153443079225467,3.432310652880507,1.0,0.0,0.0
low_disturbance,37.0,0.05539585039585039,0.05225737100737101,0.055231367731367734,0.05907043407043407,0.3452605570513739,0.3154054800415951,0.34645936919060677,0.371073525188253,3.1387323368306714,2.8673225458326823,3.1496306290055163,3.3733956835295724,1.0,0.0,0.0
low_disturbance,38.0,0.05495631995631996,0.0518478705978706,0.054873054873054876,0.05868140868140868,0.3488381840141946,0.3185177076037506,0.34939844019189303,0.37450249215444326,3.1712562183108597,2.89561552367046,3.1763494562899366,3.404568110494939,1.0,0.0,0.0
low_disturbance,39.0,0.05535967785967786,0.051893939393939395,0.05533374283374283,0.05917280917280917,0.34554467067977024,0.314588065897466,0.34562091965878966,0.3741164715221368,3.1413151879979115,2.859891508158782,3.1420083605344513,3.4010588320194253,1.0,0.0,0.0
low_disturbance,40.0,0.05532555282555283,0.05133599508599509,0.05533374283374283,0.05886568386568387,0.3458285981770119,0.31704194146792275,0.34562091965878966,0.3788025506447882,3.1438963470637447,2.882199467890207,3.1420083605344513,3.4436595513162565,1.0,0.0,0.0
low_disturbance,41.0,0.05517813267813268,0.0518478705978706,0.055128992628992624,0.058763308763308764,0.34705179128319674,0.3178609905238091,0.34729839826127645,0.37450249215444326,3.1550162843926977,2.8896453683982646,3.157258166011604,3.404568110494939,1.0,0.0,0.0
low_disturbance,42.0,0.05502934752934752,0.05133599508599509,0.05528255528255528,0.05851248976248976,0.3482466362794529,0.3198700411745876,0.3460399996664122,0.3788025506447882,3.1658785116313903,2.907909465223524,3.1458181787855652,3.4436595513162565,1.0,0.0,0.0
low_disturbance,43.0,0.05456388206388206,0.05121314496314496,0.05425880425880426,0.058261670761670756,0.35207145442491405,0.321882523870847,0.35445361478070114,0.3798387169618083,3.200649585681037,2.926204762462245,3.222305588915465,3.4530792451073484,1.0,0.0,0.0
low_disturbance,44.0,0.05488465738465738,0.05087018837018837,0.054924242424242424,0.058251433251433254,0.34946083440244197,0.32196445498456905,0.34897819907617345,0.38272932373533547,3.1769166763858356,2.9269495907688095,3.1725290825106676,3.47935748850305,1.0,0.0,0.0
low_disturbance,45.0,0.05453043953043953,0.05128992628992629,0.05451474201474202,0.05855855855855856,0.35236095688642954,0.3195007297785355,0.35234480001229523,0.37919023828251797,3.2032814262402685,2.904552088895777,3.2031345455663205,3.447183984386527,1.0,0.0,0.0
low_disturbance,46.0,0.05474474474474474,0.05072174447174447,0.05466830466830467,0.059024365274365276,0.35061780275041393,0.31577356124436895,0.35108115498602555,0.38398312559071024,3.1874345704583082,2.870668738585172,3.191646863509323,3.490755687188275,1.0,0.0,0.0
low_disturbance,47.0,0.05438028938028938,0.050414619164619166,0.05446355446355446,0.05831797706797706,0.3536100341563052,0.32143084108215836,0.3527662104187359,0.3865818759148851,3.2146366741482293,2.9220985552923486,3.2069655492612354,3.5143806901353187,1.0,0.0,0.0
low_disturbance,48.0,0.05414892164892165,0.05031224406224406,0.054617117117117114,0.05754504504504504,0.3554937621218154,0.3276501677643089,0.35150227229594005,0.3874493877866677,3.2317614738346854,2.978637888766445,3.195475202690364,3.522267161696979,1.0,0.0,0.0
low_disturbance,49.0,0.05383565383565384,0.050460687960687964,0.0539004914004914,0.05722768222768223,0.3580774997633245,0.33021284307392895,0.3574123238131708,0.3861919360104639,3.255249997848404,3.001934937035718,3.249202943756098,3.510835781913308,1.0,0.0,0.0
low_disturbance,50.0,0.05392301392301392,0.049836199836199836,0.05384930384930385,0.05785217035217035,0.35737835400764506,0.3251749932549735,0.3578355037697801,0.3914928367298763,3.248894127342228,2.9561363023179412,3.2530500342707285,3.5590257884534204,1.0,0.0,0.0
low_disturbance,51.0,0.05381790881790882,0.049800368550368554,0.053593366093366096,0.05861486486486486,0.3582854392047072,0.31904965088136755,0.35995407716937955,0.39179646525739437,3.2571403564064285,2.9004513716487956,3.272309792448905,3.5617860477944947,1.0,0.0,0.0
low_disturbance,52.0,0.05335449085449086,0.04985667485667486,0.053337428337428335,0.056976863226863225,0.36207076585159825,0.33224228042326437,0.36207622788491545,0.3913174284866836,3.2915524168327113,3.0203843674842217,3.2916020716810497,3.55743116806076,1.0,0.0,0.0
low_disturbance,53.0,0.053057603057603056,0.04959561834561835,0.053132678132678135,0.05626023751023751,0.3645524486967913,0.3380591380910991,0.36377670239592974,0.3935397610555977,3.31411316997083,3.0732648917372645,3.3070609308720886,3.577634191414524,1.0,0.0,0.0
low_disturbance,54.0,0.052698607698607694,0.048981367731367735,0.052671990171990174,0.056669737919737916,0.3675467166525333,0.33473182333927715,0.3676116502047654,0.3987850865150543,3.3413337877503024,3.0430165758116106,3.3419240927705944,3.625318968318675,1.0,0.0,0.0
low_disturbance,55.0,0.05285285285285285,0.04959561834561835,0.052825552825552825,0.056511056511056514,0.3662385591100857,0.33602001012093474,0.3663319251189965,0.3935397610555977,3.3294414464553244,3.0547273647357702,3.3302902283545133,3.577634191414524,1.0,0.0,0.0
low_disturbance,56.0,0.052753207753207756,0.048914823914823914,0.05272317772317772,0.056818181818181816,0.36710095362275186,0.33352784032888705,0.3671848733424453,0.3993559345319039,3.337281396570472,3.032071275717155,3.338044303113139,3.630508495744581,1.0,0.0,0.0
low_disturbance,57.0,0.05248907998907999,0.048981367731367735,0.05262080262080262,0.05579443079443079,0.36926773073578417,0.3418549698241895,0.36803842706708545,0.3987850865150543,3.356979370325311,3.1077724529471773,3.3458038824280494,3.625318968318675,1.0,0.0,0.0
low_disturbance,58.0,0.05219355719355719,0.04832104832104832,0.05210892710892711,0.05622440622440622,0.3717631619633738,0.3383517689455537,0.3723153172971142,0.4044498043701954,3.3796651087579432,3.0759251722323064,3.3846847027010383,3.6768164033654127,1.0,0.0,0.0
low_disturbance,59.0,0.0516966966966967,0.04821867321867322,0.051597051597051594,0.055543611793611794,0.3759266854120284,0.34390390492888073,0.37660751379463353,0.40533050835421824,3.4175153219275307,3.1263991357170977,3.423704670860305,3.684822803220166,1.0,0.0,0.0
low_disturbance,60.0,0.051638001638001634,0.04800368550368551,0.05164823914823914,0.055507780507780505,0.37640707948468544,0.34419795291034416,0.3761776784704531,0.4071824606498169,3.4218825407698676,3.129072299184947,3.419797077004119,3.7016587331801536,1.0,0.0,0.0
low_disturbance,61.0,0.05127218127218127,0.04738943488943489,0.051392301392301394,0.054724610974610975,0.3795036068608564,0.3506182477823904,0.3783287101986741,0.4124889439906615,3.450032789644149,3.1874386162035497,3.439351910897037,3.749899490824195,1.0,0.0,0.0
low_disturbance,62.0,0.051495358995358995,0.0475481162981163,0.051545864045864045,0.05497542997542997,0.37760690806397434,0.34855795796045386,0.3770376581097404,0.4111155561956911,3.432790073308858,3.1687087087313985,3.4276150737249127,3.7374141472335554,1.0,0.0,0.0
low_disturbance,63.0,0.05115752115752116,0.047706797706797706,0.051033988533988536,0.05463247338247338,0.3804396849523929,0.3513765227271101,0.38134685809883184,0.40974393897083816,3.458542590476299,3.19433202479191,3.4667896190802896,3.724944899734892,1.0,0.0,0.0
low_disturbance,64.0,0.05065656565656566,0.04723075348075348,0.05067567567567568,0.05406429156429156,0.38468293691307126,0.35605912496543035,0.38437249920658934,0.41386410901840165,3.4971176083006474,3.236901136049367,3.49429544733263,3.762400991076379,1.0,0.0,0.0
low_disturbance,65.0,0.05039585039585039,0.04672911547911548,0.050112612612612614,0.054565929565929566,0.38690681167588203,0.35192338960585456,0.3891428582456044,0.4182200672433181,3.5173346515989277,3.199303541871405,3.537662347687313,3.802000611302892,1.0,0.0,0.0
low_disturbance,66.0,0.05021089271089271,0.04657043407043407,0.05052211302211303,0.053337428337428335,0.38845449333000653,0.36207622788491545,0.38567166907621864,0.4196018212885459,3.531404484818241,3.2916020716810497,3.5061060825110784,3.8145620117140537,1.0,0.0,0.0
low_disturbance,67.0,0.050050505050505054,0.046468058968058966,0.05016380016380016,0.05385954135954136,0.38980694245210906,0.35775113487335336,0.3887083259895132,0.42049398097785123,3.543699476837355,3.2522830443032125,3.53371205445012,3.822672554344102,1.0,0.0,0.0
low_disturbance,68.0,0.04979251979251979,0.04606879606879607,0.049959049959049956,0.05272317772317772,0.3919888776840813,0.3671848733424453,0.39044709092260954,0.42397959779382,3.5635352516734664,3.338044303113139,3.5495190083873593,3.854359979943818,1.0,0.0,0.0
low_disturbance,69.0,0.049542042042042045,0.04652436527436527,0.049498361998361995,0.05303030303030303,0.3941076160915644,0.3646278407474346,0.39436872575018295,0.42000295573421736,3.5827965099233126,3.3147985522494054,3.585170234092572,3.818208688492885,1.0,0.0,0.0
low_disturbance,70.0,0.049342751842751845,0.04617117117117117,0.04919123669123669,0.052825552825552825,0.3958212469005009,0.3663319251189965,0.3969903199307153,0.42308476892438873,3.598374971822735,3.3302902283545133,3.6090029084610484,3.8462251720398974,1.0,0.0,0.0
low_disturbance,71.0,0.04915779415779416,0.046114864864864866,0.04919123669123669,0.052518427518427516,0.3974051795970469,0.3688925874053779,0.3969903199307153,0.4235769248025759,3.612774359973154,3.3535689764125265,3.6090029084610484,3.8506993163870535,1.0,0.0,0.0
low_disturbance,72.0,0.04913800163800164,0.04524979524979525,0.04903767403767404,0.05349610974610974,0.3976011959898185,0.36076008227037787,0.3983032159769013,0.43116312473006024,3.614556327180168,3.27963711154889,3.6209383270627393,3.919664770273275,1.0,0.0,0.0
low_disturbance,73.0,0.04883497133497133,0.04564905814905815,0.04873054873054873,0.05221130221130221,0.4001726939182069,0.3714587192921971,0.4009335513396328,0.4276559498942011,3.637933581074608,3.3768974481108827,3.6448504667239345,3.887781362674555,1.0,0.0,0.0
low_disturbance,74.0,0.049062926562926566,0.04558251433251433,0.048986486486486486,0.052518427518427516,0.3982216890094027,0.3688925874053779,0.39874128010249493,0.42824160691212254,3.6201971728127518,3.3535689764125265,3.6249207282044993,3.8931055173829323,1.0,0.0,0.0
low_disturbance,75.0,0.04867526617526618,0.045602989352989357,0.04862817362817363,0.05241605241605242,0.4015578593334626,0.3697473554741342,0.4018116327896857,0.4280598654669877,3.6505259939405685,3.3613395952194014,3.652833025360779,3.891453322427161,1.0,0.0,0.0
low_disturbance,76.0,0.048774228774228774,0.04535217035217035,0.048832923832923834,0.05241605241605242,0.40070639058172847,0.3697473554741342,0.4000561222516238,0.4302627496224444,3.6427853689248035,3.3613395952194014,3.6368738386511255,3.9114795420222217,1.0,0.0,0.0
low_disturbance,77.0,0.04878856128856129,0.04486588861588862,0.04873054873054873,0.05263104013104013,0.4006240969911647,0.36795334467076496,0.4009335513396328,0.43454796041414623,3.6420372453742242,3.3450304060978633,3.6448504667239345,3.9504360037649655,1.0,0.0,0.0
low_disturbance,78.0,0.0484029484029484,0.04504504504504504,0.048372235872235866,0.05197072072072072,0.4038941186734587,0.3734733797085915,0.4040097811819131,0.43296597640496026,3.6717647152132615,3.3952125428053774,3.6728161925628466,3.936054330954184,1.0,0.0,0.0
low_disturbance,79.0,0.04824119574119574,0.04463554463554464,0.04821867321867322,0.05221130221130221,0.4053220074129989,0.3714587192921971,0.40533050835421824,0.43658012817281566,3.6847455219363536,3.3768974481108827,3.684822803220166,3.968910256116506,1.0,0.0,0.0
low_disturbance,80.0,0.04828965328965329,0.045193488943488944,0.048167485667485674,0.051709664209664205,0.4048613849510101,0.37566221533502575,0.40577118981261523,0.43165871602964645,3.680558045009182,3.415111048500234,3.6888289982965023,3.9241701457240588,1.0,0.0,0.0
low_disturbance,81.0,0.04793270543270543,0.044886363636363634,0.04780917280917281,0.05118755118755119,0.40794254443038847,0.3800523878474523,0.40885992695618945,0.434365207278935,3.7085685857308044,3.455021707704112,3.7169084268744497,3.948774611626682,1.0,0.0,0.0
low_disturbance,82.0,0.04812244062244062,0.04473791973791974,0.04811629811629812,0.0516533579033579,0.40629435229838656,0.37613469493803503,0.4062118712710122,0.4356755303507819,3.693585020894423,3.4194063176185003,3.6928351933728383,3.9606866395525624,1.0,0.0,0.0
low_disturbance,83.0,0.048113568113568116,0.04457923832923833,0.04811629811629812,0.0518018018018018,0.40640097376451095,0.3748887893226194,0.4062118712710122,0.43707804701243824,3.6945543069500997,3.4080799029329034,3.6928351933728383,3.973436791022166,1.0,0.0,0.0
low_disturbance,84.0,0.04787059787059787,0.044021294021294025,0.047706797706797706,0.05192465192465192,0.40849124058488495,0.3738599539292355,0.40974393897083816,0.44202266209168184,3.713556732589863,3.398726853902141,3.724944899734892,4.018387837197108,1.0,0.0,0.0
low_disturbance,85.0,0.047893120393120395,0.044067362817362815,0.048013923013923016,0.0513001638001638,0.4082652358891276,0.3791043651406243,0.407093894451545,0.44161366778712124,3.7115021444466145,3.446403319460221,3.700853585923136,4.014669707155648,1.0,0.0,0.0
low_disturbance,86.0,0.04813813813813814,0.04415950040950041,0.048167485667485674,0.051755733005733,0.4061864991623905,0.37527536354326335,0.40577118981261523,0.4407966464181037,3.6926045378399137,3.411594214029667,3.6888289982965023,4.007242240164579,1.0,0.0,0.0
low_disturbance,87.0,0.048001638001638,0.04509111384111384,0.048013923013923016,0.05098280098280098,0.40731890458990105,0.38177855612841294,0.407093894451545,0.4325601769418258,3.702899132635464,3.470714146621936,3.700853585923136,3.932365244925689,1.0,0.0,0.0
low_disturbance,88.0,0.04751023751023751,0.04380630630630631,0.047706797706797706,0.05052723177723178,0.41158207036428535,0.38562834242017185,0.40974393897083816,0.4439340004204448,3.741655185129867,3.5057122038197437,3.724944899734892,4.035763640185862,1.0,0.0,0.0
low_disturbance,89.0,0.04821935571935572,0.044522932022932026,0.04811629811629812,0.052006552006552006,0.4054780753767326,0.3731725275437693,0.4062118712710122,0.43757635674431705,3.6861643216066597,3.392477523125175,3.6928351933728383,3.977966879493791,1.0,0.0,0.0
low_disturbance,90.0,0.04808012558012558,0.04473791973791974,0.04791154791154791,0.05258497133497133,0.4066920453705298,0.36833799030170533,0.4079765792324753,0.4356755303507819,3.6972004124593614,3.348527184560957,3.708877993022503,3.9606866395525624,1.0,0.0,0.0
low_disturbance,91.0,0.04822276822276823,0.04457923832923833,0.048013923013923016,0.05221130221130221,0.4054648638237128,0.3714587192921971,0.407093894451545,0.43707804701243824,3.6860442165792073,3.3768974481108827,3.700853585923136,3.973436791022166,1.0,0.0,0.0
low_disturbance,92.0,0.04861588861588862,0.044533169533169534,0.04893529893529894,0.05211916461916462,0.4020928886020644,0.3722299330054046,0.39917934422808854,0.43748543515394767,3.655389896382403,3.3839084818673144,3.6289031293462592,3.9771403195813426,1.0,0.0,0.0
low_disturbance,93.0,0.0484009009009009,0.04447686322686323,0.04862817362817363,0.052313677313677316,0.4039332061871744,0.37060273239454355,0.4018116327896857,0.4379837448858264,3.6721200562470404,3.369115749041305,3.652833025360779,3.9816704080529677,1.0,0.0,0.0
low_disturbance,94.0,0.048729866229866234,0.04529586404586405,0.04873054873054873,0.05227784602784603,0.4010896882153267,0.3709029382944752,0.4009335513396328,0.4307579559316331,3.646269892866606,3.371844893586138,3.6448504667239345,3.915981417560301,1.0,0.0,0.0
low_disturbance,95.0,0.048611793611793616,0.045454545454545456,0.04862817362817363,0.05196048321048321,0.4020752615455278,0.37355854817607576,0.4018116327896857,0.4293630729921665,3.6552296504138893,3.395986801600688,3.652833025360779,3.9033006635651497,1.0,0.0,0.0
low_disturbance,96.0,0.04862612612612613,0.04504504504504504,0.04878173628173628,0.051858108108108106,0.401976908085268,0.37441664833929306,0.4004948367956283,0.43296597640496026,3.654335528047891,3.4037877121753914,3.64086215268753,3.936054330954184,1.0,0.0,0.0
low_disturbance,97.0,0.04923628173628174,0.04576167076167076,0.04919123669123669,0.053301597051597045,0.3967727063754238,0.3623743053292651,0.3969903199307153,0.4266682190150003,3.6070246034129436,3.294311866629683,3.6090029084610484,3.8788019910454574,1.0,0.0,0.0
low_disturbance,98.0,0.04898853398853399,0.04529586404586405,0.048832923832923834,0.05236998361998362,0.39887284545077867,0.3701322750883184,0.4000561222516238,0.4307579559316331,3.6261167768252607,3.364838864439258,3.6368738386511255,3.915981417560301,1.0,0.0,0.0
low_disturbance,99.0,0.04949221949221949,0.04617117117117117,0.0493959868959869,0.05288185913185913,0.39456119431693903,0.3658631360122807,0.3952419460294402,0.42308476892438873,3.5869199483358094,3.3260285092025517,3.5931086002676382,3.8462251720398974,1.0,0.0,0.0
low_disturbance,100.0,0.04993993993993994,0.04658067158067158,0.049754299754299756,0.05384930384930385,0.3907608648820607,0.3578355037697801,0.3921884044334305,0.41951230578791177,3.552371498927824,3.2530500342707285,3.565349131213005,3.8137482344355615,1.0,0.0,0.0
low_disturbance,101.0,0.049873737373737376,0.04668304668304668,0.05016380016380016,0.05318898443898444,0.391289247456789,0.36330890690449924,0.3887083259895132,0.4186208959086418,3.5571749768799,3.302808244586357,3.53371205445012,3.80564450826038,1.0,0.0,0.0
low_disturbance,102.0,0.05022317772317772,0.04651412776412776,0.050573300573300575,0.05323505323505324,0.38835011401665165,0.3629261651387834,0.3852384025157507,0.42009284653217976,3.5304555819695604,3.29932877398894,3.5021672955977334,3.81902587756527,1.0,0.0,0.0
low_disturbance,103.0,0.05063336063336063,0.047082309582309585,0.050573300573300575,0.05425880425880426,0.3848981830212079,0.35445361478070114,0.3852384025157507,0.4151512106813163,3.49907439110189,3.222305588915465,3.5021672955977334,3.7741019152846933,1.0,0.0,0.0
low_disturbance,104.0,0.05081422331422331,0.047445741195741194,0.05088042588042588,0.05400798525798526,0.3833208168980606,0.35652397176941747,0.3826425772101947,0.41200126846359414,3.484734699073278,3.2411270160856134,3.4785688837290425,3.745466076941765,1.0,0.0,0.0
low_disturbance,105.0,0.05101351351351351,0.047901310401310404,0.050778050778050775,0.05405405405405406,0.381635698345492,0.3561433764253906,0.3835072245046358,0.4080652123290994,3.4694154395044725,3.237667058412642,3.4864293136785074,3.7096837484463583,1.0,0.0,0.0
low_disturbance,106.0,0.05136704886704887,0.04785524160524161,0.05118755118755119,0.05497542997542997,0.3786995570043203,0.34855795796045386,0.3800523878474523,0.40846242048051806,3.4427232454938204,3.1687087087313985,3.455021707704112,3.7132947316410734,1.0,0.0,0.0
low_disturbance,107.0,0.05188779688779689,0.04842342342342342,0.0519041769041769,0.05528255528255528,0.37429545093333405,0.3460399996664122,0.37403035117111694,0.4035697579936308,3.402685917575764,3.1458181787855652,3.400275919737427,3.66881598176028,1.0,0.0,0.0
low_disturbance,108.0,0.05219150969150969,0.04857186732186732,0.052057739557739555,0.0561015561015561,0.37176360797934976,0.33935084829629214,0.37274392242044174,0.4022949371030156,3.379669163448634,3.085007711784474,3.3885811129131067,3.6572267009365054,1.0,0.0,0.0
low_disturbance,109.0,0.05271225771225771,0.04908374283374283,0.05272317772317772,0.056203931203931204,0.36741505233431826,0.3385172845811747,0.3671848733424453,0.3979092500824016,3.340136839402893,3.077429859828861,3.338044303113139,3.6173568189309235,1.0,0.0,0.0
low_disturbance,110.0,0.0526044226044226,0.04924242424242424,0.05226248976248976,0.05657760032760032,0.36831538205859915,0.3354802388179549,0.3710307258433703,0.3965529036500842,3.3483216550781743,3.049820352890499,3.3730065985760938,3.6050263968189475,1.0,0.0,0.0
low_disturbance,111.0,0.05334425334425334,0.049846437346437344,0.05318386568386568,0.056976863226863225,0.36216340203332875,0.33224228042326437,0.36335143376735657,0.39140481335356103,3.2923945639393524,3.0203843674842217,3.303194852430514,3.558225575941464,1.0,0.0,0.0
low_disturbance,112.0,0.053497815997815994,0.04985667485667486,0.053644553644553644,0.05707923832923833,0.3609087501841229,0.3314135597036786,0.3595300052950755,0.3913174284866836,3.280988638037481,3.0128505427607144,3.2684545935915956,3.55743116806076,1.0,0.0,0.0
low_disturbance,113.0,0.05381790881790882,0.04990274365274365,0.05384930384930385,0.05795454545454545,0.35826901964463126,0.32435104596715697,0.3578355037697801,0.39092577658285027,3.256991087678466,2.9486458724286995,3.2530500342707285,3.5538706962077296,1.0,0.0,0.0
low_disturbance,114.0,0.05431681681681682,0.051074938574938576,0.05425880425880426,0.05749897624897624,0.35409009660450025,0.3280222215178054,0.35445361478070114,0.3810017804019806,3.2190008782227295,2.9820201956164127,3.222305588915465,3.463652549108915,1.0,0.0,0.0
low_disturbance,115.0,0.054812994812994814,0.051382063882063886,0.05466830466830467,0.05851248976248976,0.35003232797892214,0.3198700411745876,0.35108115498602555,0.37841514214656613,3.1821120725356558,2.907909465223524,3.191646863509323,3.440137655877874,1.0,0.0,0.0
low_disturbance,116.0,0.05492970242970243,0.05164312039312039,0.05497542997542997,0.059080671580671575,0.34908267697588197,0.315323983465098,0.34855795796045386,0.37622066200287113,3.1734788815989265,2.866581667864527,3.1687087087313985,3.4201878363897373,1.0,0.0,0.0
low_disturbance,117.0,0.055738465738465734,0.05221130221130221,0.05579443079443079,0.059377559377559376,0.3424571151712124,0.3129548663361529,0.3418549698241895,0.3714587192921971,3.113246501556477,2.845044239419572,3.1077724529471773,3.3768974481108827,1.0,0.0,0.0
low_disturbance,118.0,0.056033306033306036,0.051586814086814085,0.055999180999181,0.0602067977067977,0.34009554482748633,0.3063627483716041,0.34018498308658596,0.37669382074948865,3.0917776802498755,2.7851158942873098,3.0925907553325995,3.424489279540806,1.0,0.0,0.0
low_disturbance,119.0,0.05642233142233142,0.052973996723996726,0.05640868140868141,0.06041154791154791,0.33688796540565275,0.3047404144023121,0.3368518664665273,0.3650962980450778,3.0626178673241156,2.770367403657383,3.0622896951502483,3.319057254955253,1.0,0.0,0.0
transition_margin,0.0,0.09691630878810097,0.09143186341259034,0.09720330994029538,0.10176495234104954,0.03502606693834323,0.004009303559428098,0.03300614565916221,0.0706780575883326,0.31841879034857484,0.03644821417661907,0.30005586962874736,0.6425277962575691,0.9666666666666667,0.02,0.013333333333333334
transition_margin,1.0,0.09765580810725882,0.09269927725987222,0.09777940714360532,0.10275479208128208,0.030249548894560004,-0.002195180132628486,0.029306959106941696,0.062308208227757775,0.2749958990414546,-0.01995618302389533,0.26642690097219723,0.5664382566159798,0.92,0.03333333333333333,0.04666666666666667
transition_margin,2.0,0.09812855696379316,0.09346915261338641,0.09825075940085891,0.10275479208128208,0.027201991226008804,-0.002195180132628486,0.026288347058524505,0.05725152217308157,0.24729082932735277,-0.01995618302389533,0.23898497325931367,0.5204683833916506,0.92,0.04,0.04
transition_margin,3.0,0.09861038371565238,0.09409762228972451,0.09851262176599979,0.10371844558500051,0.024122420291909887,-0.008205347970985868,0.024614538321462983,0.05313824307460003,0.21929472992645355,-0.0745940724635079,0.22376853019511803,0.4830749370418184,0.88,0.04,0.08
transition_margin,4.0,0.09875283684228903,0.09431758667644285,0.09846024929297162,0.10348800670367654,0.02323715807663963,-0.00677127813069384,0.024949086019721952,0.051701391188359105,0.21124689160581483,-0.061557073915398546,0.2268098729065632,0.47001264716690094,0.8333333333333334,0.06,0.10666666666666667
transition_margin,5.0,0.09924164659055201,0.09378338745155547,0.09956007122656332,0.10444118571278936,0.020144133496260885,-0.012695057885844699,0.01794135145703046,0.05519320641896253,0.1831284863296444,-0.11540961714404273,0.16310319506391327,0.5017564219905685,0.78,0.08,0.14
transition_margin,6.0,0.09948814636360462,0.09494605635278097,0.09961244369959149,0.10444118571278936,0.018533518586117837,-0.012695057885844699,0.017608577713371484,0.04760614433985531,0.16848653260107121,-0.11540961714404273,0.16007797921246802,0.43278313036232097,0.8133333333333334,0.08,0.10666666666666667
transition_margin,7.0,0.10007820955972208,0.09494605635278097,0.09992667853776055,0.1053472294961768,0.014804043656063918,-0.018299204223282236,0.015614051703867923,0.04760614433985531,0.13458221505512655,-0.1663564020298385,0.14194592458061747,0.43278313036232097,0.72,0.07333333333333333,0.20666666666666667
transition_margin,8.0,0.1001291854334695,0.09526029119095003,0.10034565832198597,0.10511679061485284,0.014465304329842221,-0.016877038856814807,0.012959609815831271,0.045563499249059725,0.1315027666349293,-0.15342762597104367,0.1178146346893752,0.4142136295369066,0.7866666666666666,0.08,0.13333333333333333
transition_margin,9.0,0.10067455745260291,0.0955169163087881,0.1007122656331832,0.10553577039907824,0.011043275696568357,-0.019463398798366113,0.010641620098252032,0.043897927831250634,0.10039341542334869,-0.17693998907605557,0.0967420008932003,0.3990720711931876,0.6666666666666666,0.06,0.2733333333333333
transition_margin,10.0,0.1011717467965504,0.09603016654446422,0.1013931077825495,0.10595475018330365,0.007881135889839554,-0.022044393006069432,0.006348006645388534,0.04057364696703334,0.07164668990763232,-0.20040357278244939,0.05770915132171395,0.36885133606393944,0.6266666666666667,0.06666666666666667,0.30666666666666664
transition_margin,11.0,0.10186795153800496,0.09625013093118256,0.10196920498585943,0.10644181418246569,0.0035099718734605393,-0.025037461174718653,0.0027264987173478104,0.03915086447794147,0.031908835213277635,-0.22761328340653322,0.024786351975889187,0.3559169497994679,0.5266666666666666,0.08666666666666667,0.38666666666666666
transition_margin,12.0,0.10147201564191195,0.09661150099507698,0.10175971509374673,0.10634754373101496,0.005995431441093283,-0.02445777554558394,0.004042213740143959,0.036818032741140816,0.05450392219175713,-0.2223434140507631,0.03674739763767236,0.3347093885558256,0.5466666666666666,0.10666666666666667,0.3466666666666667
transition_margin,13.0,0.1021137530114172,0.09720330994029538,0.10217869487797214,0.10778254949198701,0.001977706679758387,-0.033241719360883104,0.0014121665309289565,0.03300614565916221,0.01797915163416715,-0.30219744873530097,0.012837877553899604,0.30005586962874736,0.49333333333333335,0.11333333333333333,0.3933333333333333
transition_margin,14.0,0.1026304947452952,0.0967633811668587,0.10265004713522573,0.10815439405048706,-0.0012472212435906348,-0.035507316720413254,-0.0015400808529608158,0.035839075694753586,-0.01133837494173304,-0.32279378836739325,-0.014000735026916507,0.3258097790432144,0.3933333333333333,0.12,0.4866666666666667
transition_margin,15.0,0.10269054851436751,0.0980412695087462,0.1029119095003666,0.10809678433015607,-0.0016584404590784217,-0.035156614081358784,-0.0031771424745629696,0.027629037350868132,-0.015076731446167469,-0.31960558255780713,-0.028883113405117906,0.25117306682607393,0.41333333333333333,0.06666666666666667,0.52
