replicate,mean_boundary,w_a,w_d,r_a,r_d,kappa,w_M
1030,0.06476224642360101,0.05853256951522455,0.8783440259312434,0.17190354263994617,1.1137133130826824,2.6140901934671015,1.4306131098497088
1031,0.06535710135385035,0.051359320943233006,0.9711796811909293,0.1697711013201996,1.0110037487319499,2.368086327254615,1.3988652659681649
1032,0.06509841797449333,0.06044052536230766,0.8103654502333492,0.1955979180346626,1.0363573668983783,2.7384601879235597,1.4795264902527177
1033,0.06622275956970691,0.05399576308808815,0.8539825507761521,0.1910557833867485,1.1810529289826328,2.6482595021639037,1.3868297992963443
1034,0.06592570040977194,0.05373982485009671,0.9146863449620425,0.16846994673351195,1.0985853571951767,2.355957400364771,1.3337218746641986
1035,0.06669976026171393,0.05140179393938441,0.8868713436035184,0.17101683391001463,1.0969398611477,2.3778864751988147,1.3982396119885259
1036,0.06656092378707198,0.05604494971942143,0.8401351948639234,0.1864994611041456,0.9926850659614841,2.530529753799158,1.2427816939961525
1037,0.06519939074737882,0.05011270668770293,0.9595936556430209,0.188222044515725,1.2088409997197553,2.629139783055977,1.4693361339723032
1038,0.06497660195142746,0.058127067624789176,0.9064292456637519,0.16382399132014244,1.153589860477256,2.446062202266248,1.3137141535976355
1039,0.06436063858648045,0.0517941113199069,0.9838431102116172,0.1891046516810673,1.016536699094208,2.73070694117418,1.4335144126024788
1040,0.06596631523163064,0.057787148827230087,0.8272944215265426,0.1763559243271986,1.0219928134963605,2.4555416624495603,1.4517531470408818
1041,0.06406824981223778,0.05794178748390562,0.9712059461260816,0.16830275923630786,1.094651780055489,2.3980326921382287,1.304489238360092
1042,0.06502180762819128,0.058386272310543164,0.8786372377973848,0.17756253304428418,1.0384051291836247,2.577528711117956,1.3639054850685475
1043,0.06441363847725781,0.05821316800106542,0.9150491313917488,0.1920215570165717,1.0155554941221245,2.811027420556407,1.2338058975725839
1044,0.06514825475186953,0.05449735107086204,0.9376489264491424,0.18279722453292085,1.1733118160457605,2.4614793443809235,1.3534456807910005
1045,0.06656127532080972,0.050959200108004546,0.8744488581142666,0.18705566985721567,1.151539969707698,2.7559613329671966,1.3238172741577245
1046,0.06550690653464472,0.05812752920814373,0.8406508799738973,0.1786096179668628,1.1275672375921644,2.7914438553704564,1.2999219065326924
1047,0.06606836252694842,0.05415768170413886,0.869505187370601,0.18767831116230202,1.0245502651937093,2.563995088542274,1.3914158158085363
1048,0.06379686305273333,0.059764580548938726,0.9283190421068818,0.17902645515410442,1.112781642911221,2.5702642600911845,1.4089951728153798
1049,0.0635805020353625,0.058598173958668606,0.9892907890340429,0.1796059222249755,1.026203133946582,2.3440554987642286,1.3556948153678499
1050,0.06491038487492992,0.05430000123552615,0.9353845256126628,0.1808950153181735,1.1737424207039457,2.6229934779363138,1.3745418224558899
1051,0.06463128880844442,0.05229168553474953,0.9842217856769797,0.19635395325998894,1.0166598871597232,2.7119988174250564,1.292610772587632
1052,0.06504933239219694,0.055324441054219686,0.9161857086251395,0.16539581925939775,1.1712568889952188,2.499661917332311,1.4340373541540525
1053,0.06485491345857494,0.060494107528093116,0.831317435242078,0.17912349724328758,1.1437656452993559,2.8247322265422956,1.3838291266074831
1054,0.06543599385927708,0.055311893711368604,0.8946680715555068,0.19585201657084894,1.0872827699675789,2.6046449257834743,1.3488941921046236
1055,0.06655936416055777,0.05367214580111199,0.8477114525056917,0.19554008513457455,1.0207602603616337,2.7377002346595436,1.2682858778049777
1056,0.0660684636807391,0.05507411667546731,0.8232386428832082,0.19333027225333355,1.0912494241144532,2.794740940672953,1.454160972774677
1057,0.06503866077659458,0.05830827928791784,0.8805209070530683,0.1819131527411786,1.1206608856285238,2.4670949002377327,1.4207520072880846
1058,0.06686297409018371,0.053056400889843675,0.8388830760637875,0.16600680854248742,1.2077905363923829,2.4433122803375706,1.451005598636809
1059,0.06345501919616589,0.056890378035636624,0.9707759216990807,0.19215244613712054,1.0719256972714273,2.7444083317999537,1.4118429324025592
1060,0.06270561627092591,0.05980915556659841,0.9724599708034667,0.1624455550315547,1.075212592062948,2.737358195097456,1.4480570009780196
1061,0.06568005783957832,0.0547263576363363,0.8824927393508517,0.18471535850251417,1.1237798397179741,2.549276953996497,1.4192229569224515
1062,0.06488491327419335,0.05322942577571048,0.9589113637872222,0.18707012631865103,1.147424163539759,2.380018600851769,1.4839441927327348
1063,0.06625485416377175,0.05286752667880581,0.8718297313005565,0.18004938453663863,1.0053996846959081,2.6594145886285627,1.3579583644981679
1064,0.06370667962044863,0.05952226480538647,0.9720394342061996,0.18986304792028724,1.1969161824663443,2.4413245561850516,1.26853670795929
1065,0.06518645843491083,0.054877722888044336,0.9166647925626236,0.19354707259253034,1.0126764805628115,2.5022879718116338,1.411846778348752
1066,0.06461785504284125,0.050795454630384915,0.9694294549735583,0.196050689278984,1.000635051736072,2.8391901324224564,1.4415212237024158
1067,0.06706353885348748,0.049881439368316856,0.8997764770704813,0.17648013438538934,0.9989409886179651,2.5102271342760756,1.2247053380768387
1068,0.06470458804642923,0.05285625628796821,0.9541766418778698,0.1656033538383804,1.1198011636046463,2.669825823859038,1.4362784153741999
1069,0.06292714545149895,0.06020188130762249,0.9539973623106203,0.17181738632830723,1.0249086202540025,2.8094609645419153,1.397020389567769
1070,0.06438595525145421,0.0575666733654483,0.9443722984428548,0.18132185755619876,1.0390581942141222,2.580048107976168,1.2653375900080535
1071,0.06586385094324498,0.05481004639966619,0.8739278782058026,0.1700962590568639,1.1683605982981922,2.6669026243574234,1.3217682933048591
1072,0.06554084457710699,0.05157568411885448,0.9091936380660184,0.19629937861596092,1.1820126318801434,2.7480568257858886,1.4500018757309585
1073,0.06547609473989152,0.05629828039545294,0.8866356531084999,0.18082654453627467,1.1366388389495856,2.733318015814787,1.2180139397221612
1074,0.06292797852648475,0.05931398845995432,0.9858930424692954,0.186838857993816,1.1282286545223297,2.5015083569712617,1.4647128477273559
1075,0.0659593200973566,0.056944631796876,0.8375026284545961,0.17922118131087683,1.2087278173712313,2.777555639909531,1.2548701539451401
1076,0.0637863264415422,0.0576278399496627,0.9860105817496112,0.19602059373230557,1.1733253318317258,2.42367206721953,1.3252981019672023
1077,0.06570243527476917,0.05888872783882504,0.8316260022172919,0.19624829839166633,1.1812775555410089,2.467925465531286,1.4167394040039394
1078,0.06580800512002741,0.055029711801988054,0.8735702018003587,0.1770065151686791,1.0166904881712375,2.5254326370176874,1.4175373514693999
1079,0.066510029891994,0.053383282300394366,0.8629930183971936,0.16316667160373688,1.1328241425539969,2.6458367441116852,1.279879178351135
1080,0.0669599653546066,0.05125927770033435,0.8875645144387567,0.1659309671694345,1.0605580351118098,2.477552615371064,1.2435162317529092
1081,0.06450009765552805,0.05673228137365193,0.9297635387522829,0.17537472763658163,1.1048896611891355,2.4632225827940983,1.4608474363871704
1082,0.06737835340323077,0.051024217903545256,0.8222167518744887,0.18512582611401313,1.1995812853304688,2.8235031994830564,1.2867210700943126
1083,0.0639622934110372,0.05529234211972298,0.9698406906083851,0.16735164894665788,1.0509717104018228,2.7403139365028264,1.368463936191111
1084,0.06447406036661728,0.05556487103529275,0.9657846531712996,0.19692149987286786,1.16321326062794,2.4623326318169796,1.3413352846326818
1085,0.06638885035616884,0.055839389102303905,0.8302387999738913,0.19537826038827982,1.1885310993093798,2.707188738600354,1.2723494220977463
1086,0.0634597919442445,0.05669083441348054,0.9835541217270525,0.16380007017500398,1.1003243173217379,2.6837129776375552,1.3909202938395038
1087,0.06585481189650391,0.05330646069749605,0.9261152080358745,0.1707177890829134,1.1270241428598604,2.3467963299090817,1.332089161610164
1088,0.06370458186221317,0.05729964694662717,0.9861731396891633,0.18958886456664917,1.0427211706267132,2.3885624908240395,1.410072965787831
1089,0.06482687694491923,0.05629798748770428,0.95881447186194,0.17660278913075148,1.0054634694745301,2.4041201479734706,1.2277343562844136
1090,0.06524379914060488,0.04963397120622533,0.9465526578118935,0.1872189924563076,1.1728044696688393,2.8273725998524157,1.4506849747973625
1091,0.06441083765873194,0.058999390502208766,0.8849520818495451,0.16382156502965772,1.1284130584462995,2.8363731986160494,1.3445249409899733
1092,0.06608791070383419,0.057422202915681946,0.8370318463957607,0.16248168427604873,1.041655787009242,2.695353023929098,1.2246473340303734
1093,0.06520118061228225,0.059002664935467956,0.8657415293515955,0.18245966137836148,1.136636090132527,2.710421506497485,1.2346012613500557
1094,0.06610898155403888,0.05246241467315472,0.9043557310885839,0.16526189560944549,1.1216465449019535,2.653350495624804,1.249949106305377
1095,0.06387586265462132,0.05392861457069814,0.971875994017829,0.1643958309572991,1.167846682728036,2.8015795510879227,1.4685632884521913
1096,0.06664028404291172,0.055781879674945814,0.8301807186134973,0.17659678366620474,1.1567191571455524,2.4657313593245074,1.3386878252296845
1097,0.06518747634999968,0.05747828731770478,0.86717578920614,0.1708259522968285,1.1240785283160442,2.7875190242041596,1.3175407349517831
1098,0.06457001812541184,0.0568025591148698,0.9572130100363863,0.166321769074545,1.010353730219318,2.4911696772718233,1.239730920657994
1099,0.06441631170680072,0.05807912071362219,0.9335925844568178,0.16447759880907958,1.0928416161888126,2.5041424690531926,1.3277154909312265
1100,0.06495148342804179,0.06004612586224374,0.8946013745959647,0.18603750509578104,1.001451020840638,2.443724315083963,1.2300019470735493
1101,0.06514857781809527,0.05421156160362631,0.9157510212062759,0.1807758509112617,1.1566711027262115,2.562473333721748,1.4526580900272397
1102,0.06484752310501754,0.05276031312116463,0.9644431840943495,0.19250618658998628,1.161172519354881,2.816275157667796,1.2243822601176004
1103,0.06384277609802405,0.05937052206739147,0.8948633969653887,0.1825416262242793,1.0554565034241026,2.814048984278468,1.481829277577011
1104,0.06621227035587554,0.052877971876134855,0.8718214187477579,0.1905252854447712,1.011482480713365,2.711626023617849,1.338082819318766
1105,0.06495345323078688,0.0533854152471049,0.9386526924785464,0.1822472181033128,1.1192718717118906,2.729052629330996,1.3499626320403455
1106,0.06607160431942338,0.051196768611963345,0.9148809864809949,0.1657622630461978,1.2059879103136275,2.421643917232334,1.455097524997108
1107,0.06339488094601817,0.05805072106193955,0.9749216073560378,0.16435518080272296,1.057154322169157,2.6601103494860467,1.367314074430087
1108,0.06736616520155124,0.052276749517308305,0.8458732711611847,0.1765263584331377,1.1854298881532017,2.405785692029811,1.3019165512152695
1109,0.06539381738846052,0.056776180312981206,0.8755815073391955,0.19084099739618623,1.0250991937377458,2.4392972329168843,1.46526712011704
1110,0.06587204405133311,0.05406353776450839,0.9094815492198821,0.16408164744806927,1.1556234238486933,2.5060831347294608,1.26348200197634
1111,0.06495193339511932,0.05988701762381294,0.8875071550879464,0.16595712077145847,1.0866680855006154,2.3441550826419535,1.3543892346834372
1112,0.06575576043885202,0.05590041696054701,0.8767940713721984,0.1733031024997951,1.0751972617517258,2.5002877276966844,1.3573484777783182
1113,0.06480437155157118,0.058749831819806295,0.8779939599525214,0.18509457301661184,1.013705495996041,2.516389463459033,1.4585725416875697
1114,0.06365913106300972,0.060470164223340075,0.9394187805958741,0.1758703030148015,1.0698474740013488,2.723352159738992,1.234405797730891
1115,0.06536893447683269,0.05720385940620973,0.8482968972313548,0.1923796547169173,1.0016108021151895,2.7168648896843193,1.4326864787376403
1116,0.06595589142403023,0.055877155308052755,0.8624420227346408,0.1714579401792063,1.1510041626575438,2.7171539612200353,1.2332352253473764
1117,0.06694268834214577,0.053967737089244884,0.8271595334669488,0.19316470350112008,1.1991669346791025,2.385769160467694,1.4461905560083623
1118,0.0660974236709831,0.05746608192759632,0.8335011693507898,0.17102830314448553,1.1828577489040886,2.439852578111993,1.3985584163372957
1119,0.0635961491215799,0.06027709968441885,0.9084231137080372,0.17539524430643658,1.047902523755959,2.8177926286001744,1.4118339151940469
1120,0.06380530642224257,0.058296269456529895,0.9779062693111693,0.16980302726916724,1.0638964536920354,2.570571578998746,1.2235360337903936
1121,0.06502014169698343,0.05259089999484415,0.949912566846221,0.18863808043323788,1.1516004918910392,2.4984871323116855,1.4678935326538518
1122,0.06507209584351534,0.056943383666864036,0.8609578645593866,0.19788883112443956,1.1521778098137978,2.8453161625108816,1.4053291818947344
1123,0.06488905144245175,0.05404885361727266,0.9312171280107269,0.16795485285042894,1.163629114443982,2.7027145116791096,1.3830873267801522
1124,0.06744685649126464,0.04963448485850081,0.8773469573413923,0.1845378483389293,1.174338205008725,2.4634451476838635,1.2649078000251925
1125,0.06815745053165298,0.049891685551331236,0.8140716232274829,0.19324825544149715,1.1210432422882284,2.5569048282213944,1.3049132417292697
1126,0.06404161211241975,0.054799940603157085,0.9597155945825239,0.18951558369697047,1.1626206087702737,2.7347151112304378,1.4419695483657924
1127,0.06394314407116909,0.059582704202844415,0.9519769645674409,0.17331577538669635,1.152474137539707,2.3683434776497614,1.348259848985019
1128,0.06638494132868841,0.04952077973532027,0.9108657764430078,0.18991623960277929,1.18330143456282,2.8497615432470638,1.2269659886626865
1129,0.06634570382710628,0.053889004119750526,0.8701293762203085,0.17380225169231045,1.072095188214639,2.6147106666492643,1.2730352151687478
1130,0.06536485263839947,0.056503241339248264,0.8723338728491998,0.16616742718863092,1.0914529537603934,2.7378817321055213,1.3344094220477305
1131,0.06540888858378407,0.05273842483860624,0.9477028725132696,0.17125393605479944,0.9901185569002786,2.466520956646354,1.343890433180735
1132,0.06575908731152044,0.05588327750641903,0.8857709656493545,0.18591660314654615,1.1220485128398525,2.4863449061587053,1.3067794181266648
1133,0.06432886278593249,0.056730860378525934,0.9390975642148567,0.1777626105425637,1.1121949643014277,2.7825437567894107,1.2642486608792787
1134,0.06653922270034301,0.05672527354330207,0.8198135018262321,0.19354517683405306,1.1984221888656057,2.364159327787568,1.4220592518310489
1135,0.06618298530661562,0.05475723106339437,0.8240873020879111,0.1912760582847304,1.1204858640965825,2.7298292050643607,1.4734353016519282
1136,0.0643863652604982,0.05862976813493399,0.9092306559320086,0.171584027698992,1.0751250272862694,2.6764183168975033,1.3340359103546864
1137,0.06559288615582667,0.058232526439901594,0.8434753505465378,0.1644201990959599,1.1435942150322402,2.797188106163529,1.2386717836474483
1138,0.06390090348088512,0.05693079804058855,0.980685876664198,0.19756907574350221,1.0807344705084956,2.5734740430905116,1.280423338496815
1139,0.0632561377665205,0.05974545803654657,0.9787926205715163,0.19203843737190768,1.166618501564346,2.401956064796704,1.406491375474821
1140,0.06517890353276659,0.05516852249075716,0.8817104880798228,0.17427560658910507,0.9977736198496017,2.819847956292297,1.4118673876109602
1141,0.0649830772531465,0.05422599693654255,0.9464513370151054,0.17998390434671616,1.0012003948949988,2.6351038668714524,1.2779218387369924
1142,0.06372345492367193,0.057766322351849156,0.9788543473691353,0.1762487998107694,1.1629176176986107,2.355155959353979,1.4303595076446434
1143,0.06654888535642287,0.0561560663194561,0.8342713693614942,0.1962287846946483,1.194436367984261,2.345016741360555,1.388664928568813
1144,0.06362258953434687,0.05905255803612307,0.977379304455637,0.17036079557630668,1.1827141154932173,2.38258104353686,1.3498433225786084
1145,0.06549548126434937,0.052116928802671506,0.938902041845419,0.18875422684262422,1.0779503610464691,2.4814251136432075,1.4059858351785088
1146,0.0640821710666853,0.05381936568902918,0.9847131842117516,0.1776414563370599,1.0527582970153748,2.7907342581911183,1.3224859988212891
1147,0.06600923127578517,0.05355954540948765,0.8837554106226775,0.1955408392711167,1.1742802148732623,2.412797547182481,1.4697480847771232
1148,0.06731005231734727,0.05023719918075153,0.8553554500338834,0.17648062998559336,1.116082078066049,2.7218029665571586,1.2412270931296454
1149,0.06400843584398527,0.055931044513859565,0.972006358797563,0.19538205856659738,1.0325317610288993,2.826951562532944,1.219966623738007
1150,0.0632869380830039,0.060108238179671716,0.9361483792962174,0.17739906058971866,1.0420776710089752,2.673360875577125,1.4633906774272107
1151,0.06621673829549116,0.050966650383124014,0.9138030204893396,0.17200125228626267,1.1258454329335978,2.4662444097020364,1.3970704680045274
1152,0.06552252263386153,0.058473802067980536,0.8754268572648931,0.17720928250976817,1.0890613492445422,2.39319956015921,1.2991993307619898
1153,0.0652285338535311,0.05019252880818642,0.9402306879473985,0.19212263144468672,1.168708598729564,2.788823940103666,1.4713678839955955
1154,0.06728098769302418,0.049905358018371655,0.8847043467597084,0.1763883201673027,1.0380672346688566,2.529339961012679,1.2206188443156607
1155,0.0676888859967246,0.05027620562935214,0.8344534286717525,0.19418985497204527,1.1692533595884789,2.401810543439863,1.422844413472597
1156,0.06554629845401024,0.05876872575706426,0.8607593430763906,0.17649244055260677,1.034407315592175,2.4917038456474714,1.2947325728711268
1157,0.06523510672409935,0.05543739909849852,0.9049400763741067,0.1806725212199331,1.1110513075649318,2.4606655936607096,1.4457615805593753
1158,0.06552326695657425,0.0525620360931229,0.9280322629622217,0.18905822927739824,1.04622166133626,2.531743733775124,1.3932180288218783
1159,0.06397504207392742,0.058408758145647846,0.9365865782288877,0.18853773604317894,1.1689022849765764,2.6147369185634273,1.3749592085242663
1160,0.06332756177013031,0.05641030306983485,0.9672814558276825,0.16940967496061057,1.063718749105888,2.8513751235428115,1.462493944192324
1161,0.06382561437931294,0.05626189438818847,0.9541860605852326,0.1720280635665313,1.0474435055340403,2.7497048415037697,1.4288179463639556
1162,0.06650172689004748,0.052799044056113284,0.8359324306420445,0.17194033571200468,1.0568403778189603,2.8583697619714656,1.3690855477793364
1163,0.06628608228664186,0.05180656301565856,0.8866657320375588,0.19778299765978466,1.125222925583956,2.611507936343469,1.370017952635623
1164,0.06400611211826054,0.058631816317281094,0.9790008980783413,0.1845460148481376,1.072041643475293,2.351879119968415,1.2461398197331128
1165,0.06632730806288917,0.04965796760541553,0.8848886055774978,0.19646395349801574,1.2081054805675902,2.7195555909074494,1.483255247916391
1166,0.06651085760016183,0.05659686613320715,0.8231195667051866,0.1681525891814912,0.9911077461451168,2.696915383830818,1.2189158965393885
1167,0.0648570435695926,0.05408710436956065,0.9478728111272393,0.18023523937144428,1.1559482589304637,2.51678246521921,1.403258843264706
1168,0.06588769681909695,0.05034820769502545,0.9566520892883645,0.16842167517763035,1.0506890582869073,2.5342524019337955,1.2669262975637197
1169,0.06738260891148035,0.0539287193074529,0.8197102502128746,0.16376413029034897,1.1454612256762615,2.3680058281753347,1.343213026308467
1170,0.06816841783409404,0.04982652053874627,0.8168764693322905,0.17389656064546682,1.1162333014501216,2.5615807481975237,1.2896030623498755
1171,0.06494169974696054,0.059923634273730146,0.8807070738726313,0.1696320396490826,1.1120698933430537,2.62299652904053,1.2193189475356476
1172,0.0651588624053288,0.05076501170763323,0.9671776223827728,0.1745576867174306,1.0819276370237865,2.778482163614085,1.2896975023762558
1173,0.0653896113122271,0.0547958007651396,0.9035497447244132,0.19139069290332075,1.0753267835794413,2.705116143240061,1.2928745046941028
1174,0.06625994203866012,0.052469234590244454,0.903796412143568,0.18094781459382175,1.1135869926802748,2.5679204687264625,1.2457122925125284
1175,0.06364341565070543,0.05933579226397994,0.936900215098049,0.17402493147431614,1.1275537485937788,2.5446307942567894,1.4691172971414872
1176,0.06482303838888955,0.05466608536498524,0.940439396494294,0.16383527660107186,1.0278804061033253,2.4592893003085177,1.454367428425501
1177,0.06592856131955693,0.05601360218012414,0.8643770068352288,0.17583139475360257,1.120124129051562,2.656869621195739,1.2577018851992838
1178,0.06620081355739997,0.05319108742361188,0.8859023894033378,0.17803543237972866,1.1015707066673253,2.453695719942792,1.3921076662892895
1179,0.065154254550885,0.05729460444397094,0.885312604831845,0.17265185029718555,1.14057342060417,2.7226937364529538,1.27267396822557
1180,0.06517251998840884,0.0511160415881575,0.9344223672346847,0.18262902805359021,1.0778233241974498,2.784508539720706,1.4553047012011895
1181,0.06495170107332424,0.054913211125545085,0.9557232145652271,0.16705017598922134,1.0466871488872942,2.41560613559325,1.3134137708970566
1182,0.06539158121713455,0.05461853575093485,0.9143417671004729,0.19301263868384586,1.0964938741552672,2.6437691763214133,1.278065891625817
1183,0.06511533323764257,0.05800334040969217,0.8866945231377947,0.17373539084318446,1.1468366741028584,2.6067012154728073,1.2908209598907503
1184,0.06599337603408817,0.05363882944558036,0.8841301585284497,0.18098690136144766,1.1295189622926773,2.8038400861962254,1.2203608813839302
1185,0.06470829417054565,0.05349171091802341,0.9638503494498476,0.16991883954612705,1.0952660787120447,2.7386965969870114,1.2736864984265008
1186,0.06568149844464166,0.05556736575538371,0.9078773775794194,0.16717615871715175,1.083321976221297,2.366341665316091,1.3057516681415664
1187,0.06550039558739604,0.050766242570167486,0.958830286655175,0.19274858699466585,1.1163575734269264,2.403323913568484,1.4447974056827808
1188,0.06608332061207942,0.057179287805472906,0.8275665043394081,0.1700429878734963,1.1628088327659738,2.728958593302799,1.2825562490673263
1189,0.06668415433393633,0.05530047026669626,0.8158156381362777,0.1655692188789636,1.0610705509852179,2.8218161212721116,1.2309812423943387
1190,0.06563681456780616,0.051761403743121936,0.918370109771752,0.17311126983611003,1.015686497792241,2.799779735559927,1.3129159289960195
1191,0.06654564192208427,0.05006911838580513,0.9084402864289447,0.163005356356577,1.1903548343319084,2.725653727243965,1.2168974307392268
1192,0.0651849142125015,0.05488498826132497,0.9166487441917528,0.1979429353476195,1.1050901291717374,2.615132849790096,1.337611351725766
1193,0.06490736392663102,0.058965400355161,0.9078301916018171,0.17437274177464812,1.1717530599666346,2.4861547030772644,1.23081770904127
1194,0.0666146397111284,0.054627810305443135,0.8267409404004997,0.18433130315975518,1.0102682253533677,2.8479610544162166,1.2278913123052295
1195,0.06591456542120383,0.05626394308550208,0.8505772720443415,0.1697438632891753,1.0331101501303255,2.538939671868264,1.405992121845472
1196,0.06667955113341477,0.049936732628480085,0.8758914205105266,0.19516949409403447,1.0409267243694111,2.824643824449403,1.3142551157863709
1197,0.06429331456195969,0.05625533162475007,0.9495311483647657,0.17814113716459268,1.1119721854992706,2.4729004505860113,1.4512770966755149
1198,0.06316652899526962,0.05930190962162693,0.9817697046232626,0.18429819239170703,1.1218097870959503,2.554443863411122,1.365887234555368
1199,0.06515877614536986,0.05593468557275756,0.925120738043228,0.16912890253236867,1.202622755110673,2.3569610083910337,1.3717821076232153
1200,0.06619526568742486,0.05072819339210906,0.9230501272340235,0.17091122388446214,1.1928451567134495,2.421580226322244,1.395754444101191
1201,0.06472811424725655,0.05946532437621896,0.8649333509706006,0.18902195936024377,1.1765072205302234,2.825234411378472,1.3076554904096185
1202,0.065354398299999,0.05219716843410538,0.9067246038947259,0.18224978672107237,1.049703383176951,2.8278043110309534,1.438015934957896
1203,0.06738426731952399,0.05287007158762687,0.8426312053157452,0.1763535165629838,1.1940463829822083,2.393618652339697,1.2712528236227534
1204,0.06776809874378768,0.050678228984076236,0.8269876040618344,0.19669259669377276,1.0874570428462984,2.369657024848773,1.4252243429150966
1205,0.06566829418532524,0.05006163580966687,0.9607374324734808,0.18097144184944725,1.131906978480449,2.3961242505266522,1.4357449168811118
1206,0.06759476733296028,0.05192459766139374,0.8249220942572008,0.1664859479121853,1.0779059228211458,2.4100928264171237,1.376488640952087
1207,0.06542518854638539,0.05672779308236004,0.88833183282119,0.1757693814155351,1.0209122150762948,2.630425789279061,1.2579444075187851
1208,0.0649344117619898,0.05669236081990268,0.9241946056845414,0.16964293515820056,1.0392330288274845,2.596550489698936,1.247912620609419
1209,0.06395083132459933,0.05934968588959792,0.9148708676229642,0.16982755396487706,1.0774792964251725,2.6836123130318934,1.4005219443879113
1210,0.06560898648004232,0.05414377743129194,0.8656064327006721,0.19558127460069713,1.196433444967651,2.8435871783935918,1.4131094748028938
1211,0.06592811374839302,0.049615184089872526,0.9223713251584302,0.18401375346641397,1.155709041582874,2.79608016528862,1.3598120380761065
1212,0.06441689349368013,0.06030064452753382,0.8699973835188007,0.19266614741936264,1.1673911597067892,2.605159546251642,1.4637323168685363
1213,0.06562570588789673,0.04972430563810335,0.9637431507342225,0.19436365326193733,1.1835742148361006,2.4904165013762336,1.3992560598619943
1214,0.06629654097869694,0.05548566253691921,0.8425771081368025,0.19626100781616782,1.0998938530827889,2.66992766682646,1.2862242569991296
1215,0.0653891420133207,0.05579150157757965,0.9046173407109341,0.17605430913039513,1.0662830622178403,2.424747861046935,1.3814500150946445
1216,0.06430296189996414,0.05266955479188601,0.9683810863144129,0.17500353781743982,1.2090890022078238,2.73533694572807,1.4741951767446153
1217,0.0650851230295049,0.05196773001789663,0.9712705442622329,0.18725218606240535,1.1819025153498546,2.654933624782089,1.2621182288860842
1218,0.06670721057279054,0.050018508913695296,0.9203840540853344,0.19374979992014446,1.00046600243921,2.3859167788762408,1.29676071364724
1219,0.06404604349793636,0.05352023100697523,0.9824200124183394,0.1875344678441378,1.2039724749557272,2.833551201700164,1.3453550134794852
1220,0.06658617415913663,0.05232548144014434,0.882696516246584,0.18119196645890806,1.1969097922203948,2.5472426944735433,1.276676348642681
1221,0.06545616627661721,0.05488094626764428,0.9140618919937853,0.18468937092795293,1.0488701801616285,2.652673913682675,1.228582827112144
1222,0.06707927009553542,0.05322087659546824,0.8162545392242926,0.17357805481166405,1.00752879915468,2.541481623892839,1.4341082613262957
1223,0.06589816608326945,0.05157700887616605,0.9230684727850106,0.19297485525394828,1.1973165323290949,2.528930847084805,1.3638608635893836
1224,0.06435985082674683,0.05821247932230576,0.9385255374377123,0.19768665932196336,1.0384157171968784,2.3852310027616666,1.377204228969947
1225,0.06442803007427035,0.05577955504246297,0.9395376733330935,0.1834110796587133,1.014660902394701,2.615627424373704,1.4129072897607566
1226,0.06396010890602695,0.05515345488761357,0.9676744541984766,0.18520975792237895,1.1567580657356888,2.735960246503131,1.392569933723719
1227,0.06685112847327356,0.05362558473182876,0.8598772607185008,0.185755615620726,1.17289668794563,2.4214703748919755,1.2842433651892695
1228,0.06578736486889084,0.05416479498034151,0.8625292166355569,0.18359628599161298,1.1228992068935761,2.8545181062304588,1.3580867953093705
1229,0.06524047166668201,0.05864583958501641,0.8376076170310962,0.18862387341814846,1.1677443067134559,2.8025490642866275,1.3675555438222284
1230,0.06329969947698558,0.06006585297197972,0.9895193262536781,0.18011855309659186,1.0794511419572541,2.506138885603972,1.2309509938077081
1231,0.06553325920156478,0.0581526752407042,0.864757617461004,0.1784729264746783,1.1603869834698892,2.3829877433485285,1.3956106194285127
1232,0.06483869519632113,0.05626391432427588,0.8994345500125314,0.17423382605999368,1.090053827616688,2.7603294025717235,1.3727310879438614
1233,0.06717128042712987,0.050149928112018294,0.843354531241153,0.17217491552056657,1.0573657748149525,2.77827419406464,1.344329520990212
1234,0.06633059919857745,0.057714999523618284,0.8409397720531586,0.18429380232046672,1.1333939204447614,2.3458746639640853,1.2977202955656317
1235,0.06688336664491817,0.053775753862345205,0.8236139012639375,0.17681224395211523,1.0879391156678004,2.7714584626214416,1.2668481432878271
1236,0.06540823832064528,0.05699378953235819,0.8639474892571359,0.18032937773888064,1.0934918564853158,2.720044500823361,1.3359675560467394
1237,0.06462674502994359,0.057481363610011105,0.9249757891306407,0.17823037347260592,1.0084622825501073,2.677336645505157,1.240710194332075
1238,0.06416656055093067,0.05368485893717628,0.9773479544226267,0.19247062486930597,1.1518113947978592,2.6376505295125807,1.441160539605668
1239,0.0653624874574159,0.05131723963284844,0.931405049048947,0.17576442358990862,1.0590738952968064,2.669680906200871,1.457729201258005
1240,0.06533953828326353,0.05839504123963885,0.8791196362168066,0.18553675645586148,0.9914498642272264,2.5216066182387125,1.2715738428295253
1241,0.06570510904989513,0.054664212688700906,0.9164475124168976,0.16326590005400207,1.154247413955406,2.358733099633427,1.3260330943798395
1242,0.06746129303736154,0.05105440390957203,0.8436155455305798,0.18090419575983296,1.1012430657257781,2.661307413981594,1.2229624001586763
1243,0.06549702529921532,0.050524724811779886,0.9456722614496399,0.17485558510994562,1.0874986613282043,2.8146817264291286,1.2918520746143587
1244,0.06465088564704871,0.057881986009531025,0.897838574862818,0.18343383766957624,1.114743785187291,2.5831635178766956,1.4250701970264974
