t,eta,attack,drift,shots,n_eff,qber_mean,qber_obs,secrecy_margin,leakage_burden,psi,dpsi_dt,dqber_dt,phase,scenario,repeat
83.0,0.145,0.32,0.03,10000,9094,0.19097330735698317,0.19342423575984166,-0.48492437086670803,0.38006817681988125,-4.4084033715155275,-0.014277220369204535,0.0003848691444908736,insecure,high_disturbance,39
84.0,0.145,0.32,0.03,10000,9094,0.19095248443164084,0.19595337585221026,-0.4952856812053109,0.38196503188915776,-4.502597101866463,0.08739440074938054,-0.0023092148669452417,insecure,high_disturbance,39
85.0,0.145,0.32,0.03,10000,9094,0.19094730218512274,0.18880580602595118,-0.46569760270184435,0.3766043545194634,-4.233614570016766,0.18950578026740894,-0.005003298878381357,insecure,high_disturbance,39
86.0,0.145,0.32,0.03,10000,9094,0.1909580051518997,0.18594677809544755,-0.4535944095464809,0.37446008357158567,-4.123585541331645,0.07208415582652083,-0.001869364416098529,insecure,high_disturbance,39
87.0,0.145,0.32,0.03,10000,9094,0.19098479432617707,0.18506707719375412,-0.44983908842000975,0.3738003078953156,-4.089446258363725,-0.17727118804620678,0.0046734110402463225,insecure,high_disturbance,39
88.0,0.145,0.32,0.03,10000,9094,0.19102782661098364,0.1952936001759402,-0.4925940709166464,0.3814702001319552,-4.478127917424058,-0.20046266092235765,0.0052782054101605524,insecure,high_disturbance,39
89.0,0.145,0.32,0.03,10000,9094,0.1910872143881112,0.19562348801407523,-0.4939408738229284,0.3817176160105564,-4.49037158020844,0.14967592168988952,-0.003958654057620414,insecure,high_disturbance,39
90.0,0.145,0.32,0.03,10000,9094,0.19116302521008402,0.18737629206069936,-0.4596653681448707,0.3755322190455246,-4.178776074044279,0.15368234415123716,-0.0040686166703320925,insecure,high_disturbance,39
91.0,0.145,0.32,0.03,10000,9094,0.19125528161500197,0.18748625467341104,-0.4601307581096562,0.3756146910050583,-4.183006891905966,-0.1983972412222066,0.005278205410160539,insecure,high_disturbance,39
92.0,0.145,0.32,0.03,10000,9094,0.19136396106476514,0.19793270288102044,-0.5033127612137561,0.38344952716076536,-4.575570556488692,0.03397178996517569,-0.0008797009016934254,insecure,high_disturbance,39
93.0,0.145,0.32,0.03,10000,9094,0.19148899600684935,0.1857268528700242,-0.4526569643173176,0.37429513965251815,-4.115063311975614,0.06509063655026015,-0.001759401803386837,insecure,high_disturbance,39
94.0,0.145,0.32,0.03,10000,9094,0.1916302740594627,0.19441389927424677,-0.48899282117269893,0.38081042445568514,-4.445389283388172,-0.12809473542586547,0.0033538596877061844,insecure,high_disturbance,39
95.0,0.145,0.32,0.03,10000,9094,0.19178763831957651,0.19243457224543656,-0.480837806111008,0.3793259291840775,-4.371252782827345,0.026738458015636457,-0.0007147569826259081,insecure,high_disturbance,39
96.0,0.145,0.32,0.03,10000,9094,0.19196088779298537,0.19298438530899495,-0.4831103604092589,0.3797382889817462,-4.391912367356899,0.05831989313285213,-0.0015394765779634945,insecure,high_disturbance,39
97.0,0.145,0.32,0.03,10000,9094,0.19214977794521845,0.18935561908950957,-0.46800742962178055,0.37701671431713224,-4.254612996561641,-0.11396704934104918,0.003078953155926975,insecure,high_disturbance,39
98.0,0.145,0.32,0.03,10000,9094,0.19235402137179144,0.1991422916208489,-0.5081831112642897,0.3843567187156367,-4.6198464660389975,-0.08306863903350115,0.0021992522542335635,insecure,high_disturbance,39
99.0,0.145,0.32,0.03,10000,9094,0.19257328858596223,0.1937541235979767,-0.4862825302091508,0.3803155926984826,-4.420750274628643,0.08108251495247876,-0.0021992522542335496,insecure,high_disturbance,39
100.0,0.145,0.32,0.03,10000,9094,0.19280720892183117,0.1947437871123818,-0.4903449579747444,0.38105784033428636,-4.45768143613404,-0.06325945256996368,0.0017044204970310117,insecure,high_disturbance,39
101.0,0.145,0.32,0.03,10000,9094,0.19305537155031063,0.19716296459203872,-0.5001996097745428,0.38287222344402905,-4.547269179768571,0.08478917856061408,-0.0022542335605894026,insecure,high_disturbance,39
102.0,0.145,0.32,0.03,10000,9094,0.19331732660517886,0.190235319991203,-0.47169133869140933,0.3776764899934023,-4.288103079012812,-0.060301932811661185,0.0016494391906751588,insecure,high_disturbance,39
103.0,0.145,0.32,0.03,10000,9094,0.1935925864161321,0.20046184297338904,-0.5134660349931083,0.3853463822300418,-4.667873045391893,-0.10317284480968603,0.0027490653177919544,insecure,high_disturbance,39
104.0,0.145,0.32,0.03,10000,9094,0.19388062684545493,0.1957334506267869,-0.4943893645495402,0.38180008797009024,-4.494448768632184,0.1112418810018605,-0.003023971849571136,insecure,high_disturbance,39
105.0,0.145,0.32,0.03,10000,9094,0.1941808887246454,0.19441389927424677,-0.48899282117269893,0.38081042445568514,-4.445389283388172,-0.022358141066634918,0.00060479436991423,insecure,high_disturbance,39
106.0,0.145,0.32,0.03,10000,9094,0.19449277938705695,0.19694303936661536,-0.49930815558419994,0.38270727952496153,-4.539165050765454,0.12273996583232138,-0.003243897074994506,insecure,high_disturbance,39
107.0,0.145,0.32,0.03,10000,9094,0.1948156742923564,0.18792610512425775,-0.4619900286895883,0.3759445788431933,-4.199909351723529,0.004056075431092321,-0.00010996261271167818,insecure,high_disturbance,39
108.0,0.145,0.32,0.03,10000,9094,0.195148918738346,0.196723114141192,-0.4984158189893596,0.382542335605894,-4.531052899903269,-0.27566267179052506,0.007422476358038263,insecure,high_disturbance,39
109.0,0.145,0.32,0.03,10000,9094,0.19549182965545606,0.20277105784033428,-0.5226358164835038,0.38707829338025074,-4.751234695304579,0.026462491239605423,-0.0007147569826259081,insecure,high_disturbance,39
110.0,0.145,0.32,0.03,10000,9094,0.19584369747899158,0.1952936001759402,-0.4925940709166464,0.3814702001319552,-4.478127917424058,0.09389064805569447,-0.0025841213987244233,insecure,high_disturbance,39
111.0,0.145,0.32,0.03,10000,9094,0.1962037880939997,0.19760281504288543,-0.501979873911251,0.3832021112821641,-4.5634533991931905,-0.1542839444107873,0.004233560589399596,insecure,high_disturbance,39
112.0,0.145,0.32,0.03,10000,9094,0.19657134484742753,0.20376072135473938,-0.5265365386870197,0.38782054101605457,-4.786695806245633,0.1796618153686853,-0.004783373652958001,insecure,high_disturbance,39
113.0,0.145,0.32,0.03,10000,9094,0.1969455906220559,0.18803606773696943,-0.4624542745301402,0.37602705080272714,-4.20412976845582,0.1176887840308587,-0.0032438970749944923,insecure,high_disturbance,39
114.0,0.145,0.32,0.03,10000,9094,0.19732572996652342,0.1972729272047504,-0.5006450062002307,0.38295469540356286,-4.5513182381839155,-0.1634615657237246,0.004343523202111288,insecure,high_disturbance,39
115.0,0.145,0.32,0.03,10000,9094,0.19771095127560334,0.196723114141192,-0.4984158189893596,0.382542335605894,-4.531052899903269,-0.1704065292430963,0.004728392346602148,insecure,high_disturbance,39
116.0,0.145,0.32,0.03,10000,9094,0.1981004290147573,0.2067297118979547,-0.5381344426337119,0.39004728392346605,-4.892131296670108,-0.06042150915254885,0.0016494391906751588,insecure,high_disturbance,39
117.0,0.145,0.32,0.03,10000,9094,0.19849332598286784,0.20002199252254232,-0.5117085510029203,0.38501649439190677,-4.651895918208367,0.14216808358241995,-0.003958654057620414,insecure,high_disturbance,39
118.0,0.145,0.32,0.03,10000,9094,0.1988887956069487,0.19881240378271386,-0.5068574642455795,0.3841093028370354,-4.607795129505268,-0.08505132335588828,0.002364196173301081,insecure,high_disturbance,39
119.0,0.145,0.32,0.03,10000,9094,0.19928598426254232,0.20475038486914449,-0.5304198421412157,0.3885627886518584,-4.821998564920143,-0.2142034354148752,0.0059379810864306215,insecure,high_disturbance,39
0.0,0.145,0.32,0.03,10000,9094,0.1896,0.19309434792170663,-0.48356419881401436,0.37982076094128003,-4.396038171036494,-0.15528006714742126,0.004178579283043771,insecure,high_disturbance,40
1.0,0.145,0.32,0.03,10000,9094,0.18999804935090303,0.1972729272047504,-0.5006450062002307,0.38295469540356286,-4.5513182381839155,0.024822126109691478,-0.0006597756762700691,insecure,high_disturbance,40
2.0,0.145,0.32,0.03,10000,9094,0.19039523800649666,0.1917747965691665,-0.47810333106988223,0.37883109742687493,-4.346393918817111,0.1316075795855518,-0.0035188036067737016,insecure,high_disturbance,40
3.0,0.145,0.32,0.03,10000,9094,0.1907907076305775,0.190235319991203,-0.47169133869140933,0.3776764899934023,-4.288103079012812,0.1306122622316228,-0.0034088409940620235,insecure,high_disturbance,40
4.0,0.145,0.32,0.03,10000,9094,0.19118360459868805,0.18495711458104244,-0.4493686333789252,0.3737178359357819,-4.085169394353866,0.08651988351859874,-0.0022542335605894026,insecure,high_disturbance,40
5.0,0.145,0.32,0.03,10000,9094,0.191573082337842,0.1857268528700242,-0.4526569643173176,0.37429513965251815,-4.115063311975614,-0.10772923365205989,0.0028040466241477935,insecure,high_disturbance,40
6.0,0.145,0.32,0.03,10000,9094,0.19195830364692196,0.19056520782933803,-0.4730690647823784,0.37792390587200353,-4.300627861657985,-0.23428767924207028,0.006212887618209803,insecure,high_disturbance,40
7.0,0.145,0.32,0.03,10000,9094,0.19233844299138944,0.1981526281064438,-0.5042002537505731,0.3836144710798329,-4.583638670459755,0.01044246556190842,-0.00027490653177919544,insecure,high_disturbance,40
8.0,0.145,0.32,0.03,10000,9094,0.19271268876601783,0.19001539476577964,-0.4707717223587585,0.3775115460743348,-4.2797429305341685,-0.04411185368004711,0.00120958873982846,insecure,high_disturbance,40
9.0,0.145,0.32,0.03,10000,9094,0.19308024551944566,0.20057180558610072,-0.5139048615601834,0.38542885418957556,-4.671862377819849,-0.07872072996216106,0.0020892896415218853,insecure,high_disturbance,40
10.0,0.145,0.32,0.03,10000,9094,0.19344033613445377,0.1941939740488234,-0.488090282950434,0.3806454805366176,-4.437184390458491,0.07649638000392356,-0.0020892896415218715,insecure,high_disturbance,40
11.0,0.145,0.32,0.03,10000,9094,0.19379220395798932,0.19639322630305697,-0.4970756579593202,0.3822949197272928,-4.518869617812002,-0.01638549762763164,0.0004398504508467127,insecure,high_disturbance,40
12.0,0.145,0.32,0.03,10000,9094,0.19413511487509935,0.19507367495051683,-0.49169509242851295,0.3813052562128877,-4.469955385713754,0.22541436470476928,-0.0059379810864306215,insecure,high_disturbance,40
13.0,0.145,0.32,0.03,10000,9094,0.19446835932108894,0.18451726413019573,-0.447484497724271,0.37338794809764686,-4.0680408884024635,0.07632829859120038,-0.0020343083351660463,insecure,high_disturbance,40
14.0,0.145,0.32,0.03,10000,9094,0.19479125422638846,0.19100505828018474,-0.47490286673844884,0.37825379371013856,-4.317298788531353,-0.20708513353021996,0.00544314932922807,insecure,high_disturbance,40
15.0,0.145,0.32,0.03,10000,9094,0.19510314488879996,0.19540356278865187,-0.4930432271009194,0.3815526720914889,-4.482211155462903,-0.08041456444635253,0.0021442709478777244,insecure,high_disturbance,40
16.0,0.145,0.32,0.03,10000,9094,0.19540340676799042,0.1952936001759402,-0.4925940709166464,0.3814702001319552,-4.478127917424058,-0.024420872220182854,0.0006597756762700691,insecure,high_disturbance,40
17.0,0.145,0.32,0.03,10000,9094,0.19569144719731324,0.196723114141192,-0.4984158189893596,0.382542335605894,-4.531052899903269,0.16451297317523794,-0.004343523202111288,insecure,high_disturbance,40
18.0,0.145,0.32,0.03,10000,9094,0.1959667070082665,0.18660655377171761,-0.4564012168180941,0.3749549153287882,-4.149101971073582,0.08611017630091711,-0.0023092148669452417,insecure,high_disturbance,40
19.0,0.145,0.32,0.03,10000,9094,0.19622866206313472,0.19210468440730152,-0.47947158020315783,0.37907851330547615,-4.358832547301435,-0.1358241517775305,0.0035737849131295407,insecure,high_disturbance,40
20.0,0.145,0.32,0.03,10000,9094,0.19647682469161418,0.1937541235979767,-0.4862825302091508,0.3803155926984826,-4.420750274628643,-0.09826637318207254,0.0026391027050802762,insecure,high_disturbance,40
21.0,0.145,0.32,0.03,10000,9094,0.19671074502748315,0.19738288981746208,-0.5010901823032138,0.38303716736309656,-4.55536529366558,-0.09553197859725415,0.0025841213987244233,insecure,high_disturbance,40
22.0,0.145,0.32,0.03,10000,9094,0.1969300122416539,0.19892236639542554,-0.5072995655005467,0.3841917747965692,-4.611814231823152,-0.002022526694783977,5.498130635583909e-05,insecure,high_disturbance,40
23.0,0.145,0.32,0.03,10000,9094,0.1971342556682269,0.19749285243017375,-0.5015351381760663,0.3831196393226304,-4.559410347055148,-0.06773527013963898,0.001869364416098529,insecure,high_disturbance,40
24.0,0.145,0.32,0.03,10000,9094,0.19732314582045998,0.2026610952276226,-0.5222013249312673,0.386995821420717,-4.74728477210243,-0.09985915462886163,0.0027490653177919405,insecure,high_disturbance,40
25.0,0.145,0.32,0.03,10000,9094,0.19749639529386884,0.20299098306575764,-0.5235041521944158,0.38724323729931825,-4.759128656312871,0.06974482129858073,-0.001924345722454368,insecure,high_disturbance,40
26.0,0.145,0.32,0.03,10000,9094,0.19765375955398265,0.19881240378271386,-0.5068574642455795,0.3841093028370354,-4.607795129505268,0.05961819683981373,-0.0016494391906751726,insecure,high_disturbance,40
27.0,0.145,0.32,0.03,10000,9094,0.197795037606596,0.1996921046844073,-0.5103881488896568,0.3847690785133055,-4.639892262633244,-0.028043302262916736,0.0007697382889817472,insecure,high_disturbance,40
28.0,0.145,0.32,0.03,10000,9094,0.19792007254868021,0.20035188036067736,-0.5130269907434212,0.38526391027050805,-4.663881734031102,0.1343197399029492,-0.003628766219485366,insecure,high_disturbance,40
29.0,0.145,0.32,0.03,10000,9094,0.19802875199844341,0.19243457224543656,-0.480837806111008,0.3793259291840775,-4.371252782827345,0.12773918125778705,-0.0034638223004178487,insecure,high_disturbance,40
30.0,0.145,0.32,0.03,10000,9094,0.19812100840336133,0.19342423575984166,-0.48492437086670803,0.38006817681988125,-4.4084033715155275,-0.1840631267527275,0.005003298878381343,insecure,high_disturbance,40
31.0,0.145,0.32,0.03,10000,9094,0.19819681922533416,0.20244117000219924,-0.5213316939966081,0.38683087750164946,-4.7393790363328,-0.030776007099113212,0.0008247195953375863,insecure,high_disturbance,40
32.0,0.145,0.32,0.03,10000,9094,0.19825620700246174,0.19507367495051683,-0.49169509242851295,0.3813052562128877,-4.469955385713754,-0.0413097642936715,0.0011546074334726208,insecure,high_disturbance,40
33.0,0.145,0.32,0.03,10000,9094,0.19829923928726828,0.20475038486914449,-0.5304198421412157,0.3885627886518584,-4.821998564920143,-0.030548757094757573,0.0008247195953375863,insecure,high_disturbance,40
34.0,0.145,0.32,0.03,10000,9094,0.19832602846154568,0.196723114141192,-0.4984158189893596,0.382542335605894,-4.531052899903269,0.08105506099825766,-0.0022542335605894026,insecure,high_disturbance,40
35.0,0.145,0.32,0.03,10000,9094,0.19833673142832262,0.20024191774796568,-0.5125877287215991,0.3851814383109743,-4.659888442923628,-0.10613999307008282,0.002914009236859458,insecure,high_disturbance,40
36.0,0.145,0.32,0.03,10000,9094,0.19833154918180454,0.20255113261491092,-0.5217666174647778,0.3869133494611832,-4.743332886043435,0.06847786125543776,-0.0018693644160985151,insecure,high_disturbance,40
37.0,0.145,0.32,0.03,10000,9094,0.1983107262564622,0.19650318891576865,-0.49752259924540276,0.3823773916868265,-4.5229327204127525,-0.013811005085893058,0.0003848691444908736,insecure,high_disturbance,40
38.0,0.145,0.32,0.03,10000,9094,0.19827455005677996,0.20332087090389267,-0.5248050385836743,0.38749065317791953,-4.770954896215221,0.05109122289205459,-0.0013745326588959772,insecure,high_disturbance,40
39.0,0.145,0.32,0.03,10000,9094,0.19822335006949995,0.1937541235979767,-0.4862825302091508,0.3803155926984826,-4.420750274628643,0.12807519535346978,-0.0035188036067736878,insecure,high_disturbance,40
40.0,0.145,0.32,0.03,10000,9094,0.19815749696052173,0.1962832636903453,-0.49662849560591094,0.382212447767759,-4.514804505508281,-0.05312176976581329,0.0014295139652518163,insecure,high_disturbance,40
41.0,0.145,0.32,0.03,10000,9094,0.19807740155893305,0.19661315152848033,-0.4979693195576297,0.3824598636463603,-4.52699381416027,-0.06254387856248123,0.0017044204970309978,insecure,high_disturbance,40
42.0,0.145,0.32,0.03,10000,9094,0.19798351373095557,0.1996921046844073,-0.5103881488896568,0.3847690785133055,-4.639892262633244,-0.0343660288089076,0.0009346822080492506,insecure,high_disturbance,40
43.0,0.145,0.32,0.03,10000,9094,0.19787632114689307,0.19848251594457883,-0.5055298458955894,0.38386188695843415,-4.595725871778085,0.056449224236486906,-0.0015394765779634806,insecure,high_disturbance,40
44.0,0.145,0.32,0.03,10000,9094,0.197756347944461,0.19661315152848033,-0.4979693195576297,0.3824598636463603,-4.52699381416027,-0.01607243671119063,0.0004398504508467127,insecure,high_disturbance,40
45.0,0.145,0.32,0.03,10000,9094,0.1976241532921613,0.19936221684627226,-0.5090657819720513,0.3845216626347042,-4.627870745200466,0.10068594080343063,-0.0026940840114361153,insecure,high_disturbance,40
46.0,0.145,0.32,0.03,10000,9094,0.19748032985664055,0.1912249835056081,-0.475818412580875,0.3784187376292061,-4.325621932553409,0.11591628708198609,-0.003133934462282814,insecure,high_disturbance,40
47.0,0.145,0.32,0.03,10000,9094,0.1973255021782318,0.19309434792170663,-0.48356419881401436,0.37982076094128003,-4.396038171036494,-0.12900836895317314,0.0034638223004178487,insecure,high_disturbance,40
48.0,0.145,0.32,0.03,10000,9094,0.19716032495913297,0.1981526281064438,-0.5042002537505731,0.3836144710798329,-4.583638670459755,-0.014411837988554499,0.0003848691444908736,insecure,high_disturbance,40
49.0,0.145,0.32,0.03,10000,9094,0.1969854812689137,0.19386408621068837,-0.4867348031714963,0.3803980646580163,-4.424861847013603,-0.036127250397445465,0.0009896635144051036,insecure,high_disturbance,40
50.0,0.145,0.32,0.03,10000,9094,0.1968016806722689,0.200131955135254,-0.512148248838011,0.38509896635144053,-4.655893171254646,0.030943589364993862,-0.0008247195953375863,insecure,high_disturbance,40
51.0,0.145,0.32,0.03,10000,9094,0.19660965728415156,0.1922146470200132,-0.4799272135111977,0.37916098526500996,-4.3629746682836155,0.12992750010907583,-0.0035188036067736878,insecure,high_disturbance,40
52.0,0.145,0.32,0.03,10000,9094,0.19641016775761447,0.19309434792170663,-0.48356419881401436,0.37982076094128003,-4.396038171036494,-0.02271435161595603,0.00060479436991423,insecure,high_disturbance,40
53.0,0.145,0.32,0.03,10000,9094,0.19620398920987683,0.19342423575984166,-0.48492437086670803,0.38006817681988125,-4.4084033715155275,0.06861584587525194,-0.00181438310974269,insecure,high_disturbance,40
54.0,0.145,0.32,0.03,10000,9094,0.1959919170923001,0.18946558170222125,-0.46846871272145896,0.37709918627666594,-4.25880647928599,0.012374361045223825,-0.00032988783813503453,insecure,high_disturbance,40
55.0,0.145,0.32,0.03,10000,9094,0.19577476301011093,0.1927644600835716,-0.4822020114367588,0.3795733450626787,-4.38365464942508,-0.1401792857397317,0.003738728832197058,insecure,high_disturbance,40
56.0,0.145,0.32,0.03,10000,9094,0.19555335249784772,0.19694303936661536,-0.49930815558419994,0.38270727952496153,-4.539165050765454,-0.07166958236759502,0.001924345722454368,insecure,high_disturbance,40
57.0,0.145,0.32,0.03,10000,9094,0.19532852275662793,0.19661315152848033,-0.4979693195576297,0.3824598636463603,-4.52699381416027,-0.012144174213868375,0.00032988783813503453,insecure,high_disturbance,40
58.0,0.145,0.32,0.03,10000,9094,0.19510112035943783,0.19760281504288543,-0.501979873911251,0.3832021112821641,-4.5634533991931905,-0.05444663087006418,0.0014844952716076415,insecure,high_disturbance,40
59.0,0.145,0.32,0.03,10000,9094,0.19487199893073495,0.1995821420716956,-0.5099475783490438,0.38468660655377174,-4.635887075900398,0.08783443603946894,-0.002364196173301081,insecure,high_disturbance,40
60.0,0.145,0.32,0.03,10000,9094,0.1946420168067227,0.19287442269628327,-0.4826562979825678,0.3796558170222125,-4.387784527114253,0.1323171465365265,-0.003573784913129527,insecure,high_disturbance,40
61.0,0.145,0.32,0.03,10000,9094,0.1944120346827104,0.19243457224543656,-0.480837806111008,0.3793259291840775,-4.371252782827345,0.06239331524246339,-0.0016494391906751726,insecure,high_disturbance,40
62.0,0.145,0.32,0.03,10000,9094,0.19418291325400752,0.18957554431493293,-0.46892976862922586,0.37718165823619976,-4.262997896629326,-0.06770773278023823,0.00181438310974269,insecure,high_disturbance,40
63.0,0.145,0.32,0.03,10000,9094,0.19395551085681742,0.19606333846492194,-0.4957335073226604,0.38204750384869146,-4.506668248387822,-0.09529408949246854,0.002529140092368598,insecure,high_disturbance,40
64.0,0.145,0.32,0.03,10000,9094,0.19373068111559763,0.19463382449967012,-0.4898944683175689,0.38097536837475265,-4.453586075614263,0.016312793629884137,-0.0004398504508467127,insecure,high_disturbance,40
65.0,0.145,0.32,0.03,10000,9094,0.19350927060333445,0.1951836375632285,-0.4921446927240859,0.3813877281724214,-4.4740426611280535,0.09948653952631092,-0.0026391027050802762,insecure,high_disturbance,40
66.0,0.145,0.32,0.03,10000,9094,0.19329211652114525,0.18935561908950957,-0.46800742962178055,0.37701671431713224,-4.254612996561641,0.02459040705722515,-0.0006597756762700691,insecure,high_disturbance,40
67.0,0.145,0.32,0.03,10000,9094,0.19308004440356852,0.19386408621068837,-0.4867348031714963,0.3803980646580163,-4.424861847013603,-0.12399205265241076,0.0032988783813503453,insecure,high_disturbance,40
68.0,0.145,0.32,0.03,10000,9094,0.1928738658558309,0.19595337585221026,-0.4952856812053109,0.38196503188915776,-4.502597101866463,0.12727682937859175,-0.0033538596877061844,insecure,high_disturbance,40
69.0,0.145,0.32,0.03,10000,9094,0.1926743763292938,0.187156366835276,-0.4587339007082062,0.37536727512645707,-4.17030818825642,0.06567215951955863,-0.0017594018033868508,insecure,high_disturbance,40
70.0,0.145,0.32,0.03,10000,9094,0.19248235294117647,0.19243457224543656,-0.480837806111008,0.3793259291840775,-4.371252782827345,-0.09840327911958235,0.002584121398724437,insecure,high_disturbance,40
71.0,0.145,0.32,0.03,10000,9094,0.19229855234453166,0.19232460963272488,-0.4803826221145143,0.37924345722454367,-4.367114746495584,0.01035530468320811,-0.00027490653177919544,insecure,high_disturbance,40
72.0,0.145,0.32,0.03,10000,9094,0.1921237086543124,0.19188475918187817,-0.4785596390807022,0.37891356938640863,-4.350542173460929,-0.02681776406652947,0.0007147569826259081,insecure,high_disturbance,40
73.0,0.145,0.32,0.03,10000,9094,0.19195853143521358,0.1937541235979767,-0.4862825302091508,0.3803155926984826,-4.420750274628643,-0.07195329758562741,0.001924345722454368,insecure,high_disturbance,40
74.0,0.145,0.32,0.03,10000,9094,0.1918037037568048,0.1957334506267869,-0.4943893645495402,0.38180008797009024,-4.494448768632184,-0.05515131263731288,0.0014844952716076554,insecure,high_disturbance,40
75.0,0.145,0.32,0.03,10000,9094,0.19165988032128406,0.196723114141192,-0.4984158189893596,0.382542335605894,-4.531052899903269,-0.060691287546676964,0.0016494391906751588,insecure,high_disturbance,40
76.0,0.145,0.32,0.03,10000,9094,0.19152768566898434,0.19903232900813722,-0.5077414478098091,0.38427424675610294,-4.615831343725538,0.08196907670384235,-0.0021992522542335635,insecure,high_disturbance,40
77.0,0.145,0.32,0.03,10000,9094,0.19140771246655228,0.19232460963272488,-0.4803826221145143,0.37924345722454367,-4.367114746495584,0.022148920326810373,-0.0006047943699142161,insecure,high_disturbance,40
78.0,0.145,0.32,0.03,10000,9094,0.1913005198824898,0.1978227402683088,-0.5028686853379108,0.3833670552012316,-4.571533503071917,0.09628578667704968,-0.002529140092368598,insecure,high_disturbance,40
79.0,0.145,0.32,0.03,10000,9094,0.1912066320545123,0.18726632944798768,-0.4591997490455634,0.37544974708599077,-4.174543173141485,0.1063504778852411,-0.0028590279305036326,insecure,high_disturbance,40
80.0,0.145,0.32,0.03,10000,9094,0.19112653665292362,0.19210468440730152,-0.47947158020315783,0.37907851330547615,-4.358832547301435,-0.037937137197855186,0.0009896635144051036,insecure,high_disturbance,40
81.0,0.145,0.32,0.03,10000,9094,0.1910606835439454,0.1892456564767979,-0.4675459192290915,0.3769342423575984,-4.250417447537195,0.02076687938504085,-0.0005498130635583909,insecure,high_disturbance,40
82.0,0.145,0.32,0.03,10000,9094,0.1910094835566654,0.19100505828018474,-0.47490286673844884,0.37825379371013856,-4.317298788531353,-0.027190613976524336,0.0007147569826259081,insecure,high_disturbance,40
83.0,0.145,0.32,0.03,10000,9094,0.19097330735698317,0.1906751704420497,-0.47352785430392685,0.37800637783153734,-4.304798675490244,0.17636969250207435,-0.004563448427534644,insecure,high_disturbance,40
84.0,0.145,0.32,0.03,10000,9094,0.19095248443164084,0.18187816142511545,-0.4361015343879925,0.37140862106883665,-3.9645594035272045,-0.09278645235909799,0.002474158786012759,insecure,high_disturbance,40
85.0,0.145,0.32,0.03,10000,9094,0.19094730218512274,0.19562348801407523,-0.4939408738229284,0.3817176160105564,-4.49037158020844,-0.11133811206965771,0.0028590279305036326,insecure,high_disturbance,40
86.0,0.145,0.32,0.03,10000,9094,0.1909580051518997,0.18759621728612272,-0.4605959190433172,0.3756971629645921,-4.18723562766652,0.04304395398670424,-0.0011546074334726208,insecure,high_disturbance,40
87.0,0.145,0.32,0.03,10000,9094,0.19098479432617707,0.19331427314712998,-0.4844712039458535,0.37998570486034755,-4.404283672235032,-0.169879093246875,0.004508467121178805,insecure,high_disturbance,40
88.0,0.145,0.32,0.03,10000,9094,0.19102782661098364,0.19661315152848033,-0.4979693195576297,0.3824598636463603,-4.52699381416027,0.106410694985144,-0.0028040466241477935,insecure,high_disturbance,40
89.0,0.145,0.32,0.03,10000,9094,0.1910872143881112,0.1877061798988344,-0.46106085104912176,0.3757796349241258,-4.191462282264744,-0.08239278511205805,0.0022542335605893887,insecure,high_disturbance,40
90.0,0.145,0.32,0.03,10000,9094,0.19116302521008402,0.2011216186496591,-0.5160957322822824,0.38584121398724436,-4.691779384384386,-0.12696350056171424,0.0033538596877061844,insecure,high_disturbance,40
91.0,0.145,0.32,0.03,10000,9094,0.19125528161500197,0.19441389927424677,-0.48899282117269893,0.38081042445568514,-4.445389283388172,0.2501585510598212,-0.006707719375412355,insecure,high_disturbance,40
92.0,0.145,0.32,0.03,10000,9094,0.19136396106476514,0.1877061798988344,-0.46106085104912176,0.3757796349241258,-4.191462282264744,-0.05296447739787169,0.0014295139652518163,insecure,high_disturbance,40
93.0,0.145,0.32,0.03,10000,9094,0.19148899600684935,0.1972729272047504,-0.5006450062002307,0.38295469540356286,-4.5513182381839155,-0.14945464897184824,0.003958654057620414,insecure,high_disturbance,40
94.0,0.145,0.32,0.03,10000,9094,0.1916302740594627,0.19562348801407523,-0.4939408738229284,0.3817176160105564,-4.49037158020844,0.034553541360506035,-0.0009346822080492645,insecure,high_disturbance,40
95.0,0.145,0.32,0.03,10000,9094,0.19178763831957651,0.19540356278865187,-0.4930432271009194,0.3815526720914889,-4.482211155462903,0.05749140102031136,-0.0015394765779634945,insecure,high_disturbance,40
96.0,0.145,0.32,0.03,10000,9094,0.19196088779298537,0.19254453485814824,-0.4812927655984599,0.3794084011436112,-4.375388778167817,0.11379907945063117,-0.00302397184957115,insecure,high_disturbance,40
97.0,0.145,0.32,0.03,10000,9094,0.19214977794521845,0.18935561908950957,-0.46800742962178055,0.37701671431713224,-4.254612996561641,0.0041370158361164755,-0.00010996261271167818,insecure,high_disturbance,40
98.0,0.145,0.32,0.03,10000,9094,0.19235402137179144,0.19232460963272488,-0.4803826221145143,0.37924345722454367,-4.367114746495584,-0.02300743254817217,0.00060479436991423,insecure,high_disturbance,40
99.0,0.145,0.32,0.03,10000,9094,0.19257328858596223,0.19056520782933803,-0.4730690647823784,0.37792390587200353,-4.300627861657985,0.07516809431274663,-0.001979327028810207,insecure,high_disturbance,40
100.0,0.145,0.32,0.03,10000,9094,0.19280720892183117,0.18836595557510447,-0.46384564136571005,0.37627446668132836,-4.216778557870091,-0.08261911433049773,0.0021992522542335635,insecure,high_disturbance,40
