eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase,dp_secure_deta,profile_attack,profile_drift
0.025,0.2,0.01,10000,250,9530,0.05468598426254234,0.05473536201469045,0.0022731208993656596,0.05043809024134313,0.054669464847848896,0.05913431269674711,0.34764684170703647,0.018684368177653503,0.31186911041895915,0.3480451474696007,0.38335705013509924,3.160425833700331,0.16985789252412278,2.835173731081447,3.164046795178188,3.4850640921372658,0.18005152151101786,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.027500000000000004,0.2,0.01,10000,250,9530,0.057185984262542344,0.05688352570828962,0.0024003641612005766,0.05259443861490032,0.05676810073452256,0.061128016789087095,0.3301258091146769,0.01942348624368624,0.29605368598425724,0.33090741014930236,0.3652319249178496,3.001143719224336,0.17657714766987495,2.6913971453114294,3.008249183175476,3.3202902265259056,0.18166264428121723,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.03,0.2,0.01,10000,250,9530,0.05968598426254234,0.05995844700944387,0.0022777634636401826,0.055847324239244496,0.05981112277019937,0.06441500524658972,0.30543880552881547,0.01807400863647068,0.2704136150844209,0.30647720165475023,0.33839692623780415,2.776716413898322,0.16430916942246074,2.4583055916765537,2.7861563786795474,3.076335693070947,0.1839688352570829,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.0325,0.2,0.01,10000,250,9530,0.06218598426254234,0.06223546694648478,0.002411582721447668,0.057316369359916054,0.06217208814270724,0.06663168940188877,0.2874985402244108,0.018887558330112523,0.2534142825134442,0.28785140068397846,0.3264696695803152,2.6136230929491893,0.17170507572829566,2.303766204667675,2.616830915308895,2.9679060870937746,0.1856766002098636,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.035,0.2,0.01,10000,250,9530,0.06468598426254234,0.06499307450157397,0.0025685995462659643,0.0604302203567681,0.06474291710388248,0.0696511017838405,0.26611286052896804,0.019723091495922565,0.2306260646987025,0.26788329254232757,0.30156661964257453,2.419207822990619,0.1793008317811142,2.096600588170023,2.4353026594757052,2.741514724023405,0.1877448058761805,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.0375,0.2,0.01,10000,250,9530,0.06718598426254234,0.06716390346274922,0.0026019664529067805,0.062085519412381954,0.06736621196222456,0.07187827911857293,0.24952280786353295,0.019769425429235463,0.21407808722978275,0.2478323877811235,0.2885297762656231,2.268389162395754,0.179722049356686,1.9461644293616613,2.2530217071011225,2.6229979660511193,0.18937292759706192,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.04,0.2,0.01,10000,250,9530,0.06968598426254234,0.0697569779643232,0.0025884856065448865,0.06449895068205666,0.06977964323189927,0.07497901364113325,0.22998296596369647,0.0193616324561334,0.19139579292753334,0.22966501428122058,0.2697649199417162,2.090754236033604,0.1760148405103036,1.7399617538866667,2.0878637661929145,2.4524083631065112,0.1913177334732424,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.0425,0.2,0.01,10000,250,9530,0.07218598426254233,0.07232780692549844,0.0025968301095881784,0.06701731374606505,0.07219307450157397,0.07726390346274922,0.21090895774350388,0.01913621968818378,0.17493846138967295,0.2117566053987794,0.25048108123178997,1.9173541613045804,0.17396563352894345,1.5903496489970268,1.9250600490798129,2.2771007384708177,0.19324585519412382,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.045000000000000005,0.2,0.01,10000,250,9530,0.07468598426254233,0.07489359916054565,0.0027294952641702544,0.06940713536201469,0.07481636935991605,0.08028331584470094,0.1921696789828198,0.019808634229748885,0.15351381264990221,0.19257533112382189,0.23245217107375674,1.746997081661998,0.18007849299771714,1.3955801149991112,1.7506848283983807,2.11320155521597,0.19517019937040925,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.0475,0.2,0.01,10000,250,9530,0.07718598426254233,0.07697586568730326,0.002681857272751909,0.07158709338929696,0.07717733473242393,0.0820330535152151,0.17714677468067105,0.019249120952546536,0.14126146046221028,0.17555781371141058,0.21622931515149163,1.610425224369737,0.17499200865951398,1.2841950951110024,1.595980124649187,1.9657210468317423,0.19673189926547746,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.05,0.2,0.01,10000,250,9530,0.07968598426254234,0.07958824763903462,0.002879396850786178,0.07400052465897167,0.07974816369359916,0.0851810073452256,0.15857609260513011,0.0203595031021428,0.11951316074617083,0.15728416808652326,0.19850957226959162,1.4416008418648194,0.18508639183766182,1.0864832795106438,1.429856073513848,1.8046324751781058,0.19869118572927597,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.052500000000000005,0.2,0.01,10000,250,9530,0.08218598426254234,0.08219223504721931,0.0028328047815326194,0.07690451206715634,0.08210912906610703,0.0875131164742917,0.14030566084145232,0.01973266976847293,0.10363859496088494,0.1407314676712503,0.17751319456276063,1.2755060076495668,0.17938790698611753,0.942169045098954,1.2793769788295482,1.6137563142069147,0.2006441762854145,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.055,0.2,0.01,10000,250,9530,0.08468598426254234,0.0848264428121721,0.0031345369242279787,0.07958551941238196,0.08478488982161594,0.09187303252885624,0.1221255714748973,0.021470818688565037,0.07448462104380536,0.12222934632182673,0.15843262211345943,1.1102324679536117,0.1951892608051367,0.6771329185800488,1.1111758756529704,1.440296564667813,0.20261983210912907,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.0575,0.2,0.01,10000,250,9530,0.08718598426254234,0.08719958027282265,0.0029436759061315086,0.08139296956977964,0.08719832109129066,0.09305089192025183,0.10591782885827722,0.019955628408770226,0.06672234310676199,0.10576980967442944,0.1457299409960421,0.9628893532570657,0.18141480371609298,0.6065667555160181,0.9615437243129948,1.3248176454185645,0.20439968520461704,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.060000000000000005,0.2,0.01,10000,250,9530,0.08968598426254235,0.08960965372507869,0.0029299585135822166,0.0834916054564533,0.08982161594963274,0.0956741867785939,0.08968681215914474,0.019610227345533828,0.04960432843258053,0.08811835461536681,0.1311386170944268,0.8153346559922252,0.17827479405030752,0.45094844029618664,0.8010759510487891,1.1921692463129712,0.20620724029380905,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.0625,0.2,0.01,10000,250,9530,0.09218598426254232,0.0924264428121721,0.003030070585620931,0.08701206715634838,0.09228751311647429,0.09798268625393494,0.07098885390968628,0.01997477969348291,0.034730521887154864,0.07174763577494896,0.10703250400710747,0.6453532173607842,0.1815889063043901,0.31573201715595334,0.6522512343177178,0.973022763700977,0.20831983210912908,1.0,0.0,0.0,secure,0.0,0.2,0.01
0.065,0.2,0.01,10000,250,9530,0.09468598426254232,0.09478027282266527,0.0030636205547393885,0.08862277019937041,0.09475341028331584,0.10100209863588668,0.055568861346224054,0.019977357390959016,0.01553841205291493,0.055586286497900136,0.09615622041116131,0.505171466783855,0.1816123399178092,0.14125829139013574,0.5053298772536376,0.8741474582832847,0.21008520461699898,1.0,0.0,0.0,secure,-2.4000000000000057,0.2,0.01
0.0675,0.2,0.01,10000,250,9530,0.09718598426254232,0.09691920251836307,0.002929012832832669,0.09087093389296957,0.09706190975865688,0.10257607555089192,0.04170197610816541,0.018904240660540254,0.005649158944762819,0.04064204608780457,0.08112614376708831,0.37910887371059465,0.17185673327763867,0.05135599040693471,0.36947314625276884,0.737510397882621,0.2116894018887723,0.988,0.008,0.004,secure,-29.600000000000165,0.2,0.01
0.06999999999999999,0.2,0.01,10000,250,9530,0.09968598426254233,0.09960923399790135,0.0031841137669846886,0.09385624344176285,0.09942287513116474,0.10570041972717734,0.024517638687135433,0.020220518345349898,-0.0137518092890547,0.025539673039128224,0.06144245335556784,0.22288762442850396,0.18382289404863544,-0.12501644808231546,0.23217884581025658,0.5585677577778895,0.21370692549842604,0.852,0.044,0.104,secure,-73.60000000000002,0.2,0.01
0.0725,0.2,0.01,10000,250,9530,0.10218598426254233,0.10219265477439664,0.0031003485492742916,0.09622245540398741,0.1021511017838405,0.10855718782791185,0.008201309209611256,0.019427404578765618,-0.031230510162113544,0.008311482647300007,0.046055816647581335,0.07455735645101146,0.17661276889786925,-0.2839137287464868,0.0755589331572728,0.4186892422507394,0.21564449108079747,0.62,0.08,0.3,secure,-116.7999999999999,0.2,0.01
0.075,0.2,0.01,10000,250,9530,0.10468598426254233,0.10466568730325289,0.0029977479280091984,0.0987408184679958,0.10482686253934942,0.10994491080797482,-0.0072219049209554815,0.018614933163125402,-0.039632929567081164,-0.008357928229409138,0.029883928847700452,-0.06565368109959527,0.16922666511932183,-0.36029935970073784,-0.07598116572190125,0.2716720804336405,0.21749926547743967,0.268,0.124,0.608,insecure,-104.7999999999999,0.2,0.01
0.0775,0.2,0.01,10000,250,9530,0.10718598426254233,0.1070791185729276,0.0030677066291310015,0.10159758656873033,0.10713536201469046,0.11319779643231899,-0.022076873676409727,0.018747651047250423,-0.05910691265524676,-0.022562246737866408,0.01178768725609744,-0.2006988516037248,0.17043319133864024,-0.5373355695931523,-0.20511133398060372,0.10716079323724945,0.2193093389296957,0.096,0.044,0.86,insecure,-50.39999999999996,0.2,0.01
0.08,0.2,0.01,10000,250,9530,0.10968598426254234,0.10988457502623296,0.0031736116372869643,0.10377754459601259,0.1099685204616999,0.11669464847848898,-0.03912074131714182,0.019168269996684927,-0.07970199480594851,-0.039775415684681646,-0.0018474383640857059,-0.3556431028831075,0.174256999969863,-0.7245635891449865,-0.3615946880425604,-0.01679489421896096,0.2214134312696747,0.016,0.016,0.968,insecure,-18.399999999999956,0.2,0.01
0.08249999999999999,0.2,0.01,10000,250,9530,0.11218598426254231,0.11225813221406086,0.0033450777777772993,0.10566631689401888,0.11227701993704092,0.11844438614900314,-0.05335147225342542,0.019984990124205848,-0.08987880856237077,-0.053625744172329085,-0.01354192893788194,-0.48501338412204914,0.18168172840187136,-0.8170800778397341,-0.4875067652029917,-0.12310844488983583,0.22319359916054565,0.004,0.004,0.992,insecure,-3.2000000000000153,0.2,0.01
0.08499999999999999,0.2,0.01,10000,250,9530,0.11468598426254231,0.11448310598111228,0.003178121891977118,0.10826862539349423,0.11458551941238194,0.1206479538300105,-0.06657415158566835,0.018770412252639153,-0.10257444157631564,-0.06732178791822681,-0.029474423743835264,-0.6052195598697123,0.17064011138762866,-0.9324949234210513,-0.6120162538020619,-0.2679493067621388,0.2248623294858342,0.0,0.0,1.0,insecure,-0.7999999999999994,0.2,0.01
0.0875,0.2,0.01,10000,250,9530,0.11718598426254231,0.11706778593913955,0.0034306201348738696,0.10928121720881427,0.11699895068205667,0.12348111227701994,-0.08171554162949002,0.020066377225816934,-0.11870362777053169,-0.08147836061332421,-0.03562146027034173,-0.742868560268091,0.18242161114379032,-1.0791238888230152,-0.7407123692120383,-0.3238314570031066,0.2268008394543547,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.09,0.2,0.01,10000,250,9530,0.11968598426254232,0.12013976915005248,0.003378690465325607,0.1141894018887723,0.12014690451206715,0.12639559286463797,-0.09950334502886649,0.019394828403626628,-0.13507244346580177,-0.0996993983456675,-0.06498249052369544,-0.9045758638987862,0.17631662185115116,-1.2279313042345614,-0.9063581667787954,-0.5907499138517768,0.22910482686253936,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.0925,0.2,0.01,10000,250,9530,0.12218598426254232,0.12212088142707239,0.003374488764956426,0.11526232948583422,0.1223504721930745,0.12809811122770198,-0.11083398368565599,0.019231124083045267,-0.1445315551800022,-0.11229281088660921,-0.0713082589559066,-1.0075816698695998,0.17482840075495698,-1.3139232289091112,-1.020843735332811,-0.6482568995991509,0.2305906610703043,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.095,0.2,0.01,10000,250,9530,0.12468598426254232,0.1249859391395593,0.003223722515867563,0.11876180482686254,0.12497376705141658,0.1319333683105981,-0.12704691765507706,0.018085284937317092,-0.16556662862184593,-0.12711500446373833,-0.09171414059492591,-1.1549719786825186,0.16441168124833722,-1.5051511692895085,-1.1555909496703485,-0.8337649144993264,0.23273945435466947,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.0975,0.2,0.01,10000,250,9530,0.12718598426254232,0.12739055613850997,0.00329106951439044,0.12090503672612803,0.12759706190975867,0.1335781741867786,-0.14046933012907561,0.01830853663258953,-0.17447403853003005,-0.14175561018159108,-0.10404695616334758,-1.276993910264324,0.16644124211445027,-1.5861276230002732,-1.2886873652871915,-0.9458814196667962,0.2345429171038825,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.09999999999999999,0.2,0.01,10000,250,9530,0.12968598426254233,0.12977838405036726,0.003336360608012239,0.12376180482686254,0.1296956977964323,0.13638772298006296,-0.15365217115852772,0.01828944190309572,-0.18953306621946667,-0.15333950572588903,-0.12028981514814878,-1.3968379196229794,0.16626765366450652,-1.7230278747224244,-1.393995506598991,-1.0935437740740799,0.23633378803777544,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1025,0.2,0.01,10000,250,9530,0.13218598426254233,0.13224260230849946,0.003270513437189275,0.12556925498426025,0.13226652675760756,0.13783315844700944,-0.1671125551043059,0.017772554106515206,-0.19720491696201067,-0.16737646142272164,-0.13045400974495094,-1.5192050464027806,0.1615686736955928,-1.792771972381915,-1.521604194752015,-1.1859455431359176,0.2381819517313746,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.105,0.2,0.01,10000,250,9530,0.13468598426254233,0.13475970619097585,0.003455124099983075,0.12848373557187828,0.13462749213011543,0.141901888772298,-0.18068379694325656,0.01851712266673971,-0.21852940667707788,-0.1801211730046066,-0.1466635426528075,-1.6425799722114234,0.1683374787885428,-1.986630969791617,-1.6374652091327873,-1.333304933207341,0.24006977964323192,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1075,0.2,0.01,10000,250,9530,0.13718598426254233,0.13713620146904512,0.0036294343751016285,0.12950944386149005,0.13698845750262328,0.14433892969569778,-0.19335219760681022,0.01925726605678657,-0.23111381626698266,-0.19272775690578756,-0.15231598595568652,-1.7577472509710022,0.1750660550616961,-2.101034693336206,-1.7520705173253415,-1.384690781415332,0.24185215110178387,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.11,0.2,0.01,10000,250,9530,0.13968598426254233,0.13920419727177336,0.003631725705186644,0.1318887722980063,0.13924449108079748,0.1462854144805876,-0.20427695494333195,0.019097117538968412,-0.24106496414164094,-0.20464697147371222,-0.1653240108314216,-1.8570632267575633,0.1736101594451674,-2.1914996740149175,-1.8604270133973837,-1.5029455530129237,0.24340314795383003,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1125,0.2,0.01,10000,250,9530,0.14218598426254234,0.14228373557187826,0.003391002180127425,0.13490818467995802,0.14218258132214062,0.1488273871983211,-0.22037505861062048,0.01760209808428103,-0.2539293100047452,-0.21998617390128936,-0.18162693748741873,-2.0034096237329138,0.16001907349346392,-2.3084482727704114,-1.9998743081935395,-1.651153977158352,0.24571280167890872,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.11499999999999999,0.2,0.01,10000,250,9530,0.14468598426254234,0.1443781741867786,0.003527667540639797,0.13769412381951732,0.14449108079748163,0.1514979013641133,-0.2311706187189983,0.018116966642073958,-0.2672856838693222,-0.23189495560200066,-0.1964692467117646,-2.1015510792636207,0.1646996967461269,-2.4298698533574745,-2.108135960018188,-1.7860840610160418,0.24728363064008396,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1175,0.2,0.01,10000,250,9530,0.14718598426254234,0.14689108079748164,0.0034663542726530426,0.13979275970619098,0.1472193074501574,0.15325813221406084,-0.24400592274825375,0.017622799271487855,-0.2760014875080955,-0.24580871690333447,-0.2075250156597295,-2.2182356613477614,0.16020726610443506,-2.5091044318917772,-2.2346246991212224,-1.8865910514520865,0.24916831059811123,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.12,0.2,0.01,10000,250,9530,0.14968598426254234,0.1496700944386149,0.003819403136948419,0.14235834207764952,0.14973767051416578,0.15703567681007344,-0.2579969089261165,0.019143567708004173,-0.2944744379903262,-0.2585001638926499,-0.22089707372520248,-2.345426444782877,0.17403243370912888,-2.6770403453666014,-2.350001489933181,-2.008155215683659,0.25125257082896113,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1225,0.2,0.01,10000,250,9530,0.15218598426254235,0.15251752360965373,0.0037546633084373678,0.14587880377754459,0.15236096537250787,0.1597875131164743,-0.27218623280929183,0.018562306487264705,-0.30773534920048806,-0.27156785756817436,-0.2389937631722229,-2.4744202982662893,0.16874824079331552,-2.7975940836408006,-2.4687987051652214,-2.1726705742929355,0.2533881427072403,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.125,0.2,0.01,10000,250,9530,0.15468598426254235,0.1547660020986359,0.003572117956432512,0.14795383001049317,0.1549317943336831,0.16125655823714585,-0.28327278981505927,0.017512876868201067,-0.31474776557362183,-0.28422485666387476,-0.2495253912695112,-2.575207180136902,0.15920797152910066,-2.861343323396562,-2.5838623333079527,-2.2684126479046474,0.25507450157397693,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1275,0.2,0.01,10000,250,9530,0.15718598426254235,0.15714837355718783,0.003654808031474292,0.1489585519412382,0.1570828961175236,0.1639847848898216,-0.2948757115874168,0.017742714628193386,-0.3276489327156554,-0.29470345242378726,-0.25458821269958276,-2.680688287158335,0.161297405710849,-2.9786266610514134,-2.679122294761702,-2.314438297268934,0.2568612801678909,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.13,0.2,0.01,10000,250,9530,0.15968598426254235,0.15942161594963272,0.003680420290044036,0.15156873032528856,0.159601259181532,0.16693336831059813,-0.30583616582800166,0.01768032648312685,-0.3414155481902667,-0.30684298975651236,-0.2676376708055233,-2.7803287802545604,0.16073024075569864,-3.1037777108206064,-2.789481725059203,-2.4330697345956662,0.25856621196222457,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1325,0.2,0.01,10000,250,9530,0.16218598426254235,0.16200671563483734,0.0036317282621290948,0.1553121720881427,0.16190975865687304,0.16868310598111227,-0.3181713615168394,0.017200573873073,-0.34950013593210466,-0.3178509999058312,-0.28608466548243044,-2.8924669228803586,0.15636885339157272,-3.177273963019134,-2.8895545445984654,-2.6007696862039134,0.260505036726128,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.135,0.2,0.01,10000,250,9530,0.16468598426254236,0.16517397691500527,0.003954234103272868,0.15710650577124868,0.16511017838405037,0.17317156348373558,-0.33306017925995535,0.01850119406473379,-0.3699508456304677,-0.33292489619456467,-0.29481787864564984,-3.02781981145414,0.16819267331576176,-3.363189505731525,-3.026589965405133,-2.6801625331422714,0.2628804826862539,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1375,0.2,0.01,10000,250,9530,0.16718598426254236,0.16744973767051416,0.0038180325637440183,0.15956715634837357,0.1675236096537251,0.17432581322140608,-0.34365788969121075,0.017704608344427285,-0.3751440033442206,-0.3441501347792456,-0.30667932957133254,-3.1241626335564616,0.16095098494933893,-3.4104000304020055,-3.128637588902233,-2.7879939051939324,0.26458730325288565,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.14,0.2,0.01,10000,250,9530,0.16968598426254236,0.1696197271773347,0.004074012627075926,0.16232948583420775,0.16972717733473242,0.17770461699895068,-0.3536322054958,0.018693960874152073,-0.39019065851505114,-0.3542939799940725,-0.31984024310192694,-3.21483823178,0.16994509885592793,-3.547187804682283,-3.2208543635824776,-2.9076385736538812,0.2662147953830011,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.14250000000000002,0.2,0.01,10000,250,9530,0.17218598426254236,0.17215865687303253,0.003828699005097437,0.16571091290661072,0.1719832109129066,0.17951469045120672,-0.3652241104181621,0.017308038841730728,-0.39816183391201604,-0.3645763775871469,-0.335730354698602,-3.320219185619656,0.15734580765209755,-3.619653035563782,-3.314330705337699,-3.0520941336236547,0.2681189926547744,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.14500000000000002,0.2,0.01,10000,250,9530,0.17468598426254237,0.1743093389296957,0.003855399844411589,0.1668887722980063,0.17439664218258133,0.18098373557187827,-0.374921789002726,0.01731086652597622,-0.40458213772357454,-0.37546197642852586,-0.3412090955312178,-3.408379900024782,0.15737151387251108,-3.6780194338506775,-3.4132906948047803,-3.1019008684656164,0.2697320041972717,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.14750000000000002,0.2,0.01,10000,250,9530,0.17718598426254237,0.1769414480587618,0.004027194691201494,0.16935991605456455,0.17712486883525708,0.18429433368310597,-0.3866536266174172,0.01787345055122697,-0.41889699672734937,-0.3876269426696519,-0.35261029963132673,-3.515032969249247,0.16248591410206337,-3.808154515703176,-3.523881296996836,-3.2055481784666067,0.27170608604407137,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.15000000000000002,0.2,0.01,10000,250,9530,0.17968598426254237,0.17981070304302205,0.003831880105351409,0.17171563483735572,0.17964323189926548,0.1872560335781742,-0.39931568617442065,0.016812099089142787,-0.4315250903204737,-0.3987253131750841,-0.36336217419891514,-3.630142601585642,0.1528372644467526,-3.9229553665497607,-3.6247755743189463,-3.3032924927174103,0.27385802728226655,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.15250000000000002,0.2,0.01,10000,250,9530,0.18218598426254237,0.18252675760755507,0.004033159554900943,0.17431532004197273,0.1825813221406086,0.18985571878279117,-0.4111237304440732,0.017474344327054917,-0.4424723297588335,-0.411516561458124,-0.37509706733475157,-3.737488458582484,0.15885767570049925,-4.022475725080304,-3.741059649619309,-3.4099733394068323,0.27589506820566634,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.155,0.2,0.01,10000,250,9530,0.18468598426254235,0.18491332633788038,0.003921790241730066,0.1774055613850997,0.18499475341028332,0.19239769150052466,-0.4214034977435511,0.0168069723559345,-0.4530541161062166,-0.42189871234939136,-0.38886996936066465,-3.8309408885777376,0.15279065778122272,-4.118673782783787,-3.8354428395399216,-3.5351815396424056,0.2776849947534103,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1575,0.2,0.01,10000,250,9530,0.18718598426254235,0.18742119622245543,0.003927444705776309,0.18021511017838407,0.18746065057712485,0.1951495278069255,-0.4320789503673226,0.01661732257653423,-0.4643742575217711,-0.4323914114360754,-0.40122814353679503,-3.927990457884751,0.1510665688775839,-4.221584159288828,-3.930831013055231,-3.6475285776072277,0.2795658971668416,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.16,0.2,0.01,10000,250,9530,0.18968598426254235,0.1897380902413431,0.003988487055183249,0.18268625393494228,0.1896642182581322,0.19770199370409233,-0.44183130346952915,0.016689529506988203,-0.4747495485507495,-0.4416703952944372,-0.41197029260837326,-4.016648213359355,0.15172299551807458,-4.315904986824996,-4.015185411767611,-3.7451844782579387,0.2813035676810074,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1625,0.2,0.01,10000,250,9530,0.19218598426254235,0.19255865687303253,0.004138885791008911,0.18459863588667366,0.19244491080797482,0.20039611752360964,-0.45356202253817973,0.017091825067649676,-0.48557264599325317,-0.4532496124940486,-0.42020234346149815,-4.123291113983452,0.15538022788772432,-4.414296781756847,-4.120451022673169,-3.820021304195438,0.2834189926547744,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.165,0.2,0.01,10000,250,9530,0.19468598426254236,0.19457460650577124,0.0043031958085209664,0.18719832109129067,0.19449108079748165,0.20236621196222454,-0.4618510709967978,0.017625642195069957,-0.4934040499404771,-0.4616783473120971,-0.43128068584854473,-4.198646099970889,0.16023311086427233,-4.485491363095246,-4.197075884655428,-3.920733507714043,0.2849309548793285,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1675,0.2,0.01,10000,250,9530,0.19718598426254236,0.19705813221406082,0.003720650793256976,0.19036988457502624,0.19690451206715634,0.20417366211962223,-0.4720181201944903,0.015074380914363736,-0.5005279805170033,-0.4715208935164361,-0.4446225771603652,-4.291073819949911,0.13703982649421578,-4.550254368336393,-4.286553577422147,-4.042023428730592,0.2867935991605457,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.17,0.2,0.01,10000,250,9530,0.19968598426254236,0.2002052465897167,0.0038738079096445085,0.1926547743966422,0.20036726128016788,0.20713536201469046,-0.4846754027636033,0.015509992470627778,-0.5120759943702546,-0.4854574120042371,-0.45411766761716854,-4.406140025123666,0.1409999315511616,-4.655236312456861,-4.413249200038519,-4.1283424328833505,0.28915393494228747,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.17250000000000001,0.2,0.01,10000,250,9530,0.20218598426254236,0.20233662119622245,0.004125722588148474,0.19538300104931794,0.20199370409233997,0.2109470094438615,-0.4931357819229133,0.0162646982891573,-0.5267113048614274,-0.49192867186453215,-0.4653282789875888,-4.483052562935575,0.1478608935377936,-4.78828458964934,-4.472078835132111,-4.230257081705353,0.29075246589716686,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.17500000000000002,0.2,0.01,10000,250,9530,0.20468598426254236,0.20451500524658972,0.004116536444530904,0.19639821615949632,0.20440713536201469,0.21241605456453305,-0.5017170949849162,0.016147629208812502,-0.5322845274293516,-0.5014439694458526,-0.4694648080552554,-4.561064499862874,0.14679662917102276,-4.838950249357742,-4.558581540416841,-4.267861891411413,0.2923862539349423,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.17750000000000002,0.2,0.01,10000,250,9530,0.20718598426254237,0.20670346274921303,0.004324259057802305,0.19773871983210914,0.20697796432318993,0.214900314795383,-0.5102376675922793,0.016794862401187508,-0.541624796952871,-0.5114661510219705,-0.4748981790565055,-4.638524250838902,0.15268056728352278,-4.923861790480646,-4.649692282017913,-4.317256173240959,0.2940275970619098,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.18000000000000002,0.2,0.01,10000,250,9530,0.20968598426254237,0.20968436516264427,0.0044688401341015475,0.20072402938090242,0.21002098635886673,0.2176731374606506,-0.5217179832457123,0.017152160847448597,-0.5519244253693983,-0.5231790989441994,-0.4868807261406718,-4.742890756779202,0.1559287349768054,-5.01749477608544,-4.75617362676545,-4.426188419460653,0.2962632738719832,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.18250000000000002,0.2,0.01,10000,250,9530,0.21218598426254237,0.21222413431269674,0.004587436517149161,0.2025183630640084,0.21217208814270724,0.22154512067156348,-0.5313778683820287,0.017349405109130276,-0.5660909307253061,-0.5313617060616188,-0.4940060521684264,-4.830707894382079,0.15772186462845703,-5.146281188411874,-4.830560964196534,-4.490964110622058,0.29816810073452255,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.18500000000000003,0.2,0.01,10000,250,9530,0.21468598426254237,0.214708499475341,0.00457518360280339,0.2059233997901364,0.21474291710388246,0.22339979013641134,-0.5407290585648354,0.017107229378415016,-0.5727874369138074,-0.5410361433970671,-0.5073690732897718,-4.915718714225777,0.15552026707650013,-5.207158517398249,-4.918510394518791,-4.612446120816107,0.30003137460650575,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1875,0.2,0.01,10000,250,9530,0.21718598426254235,0.21682308499475342,0.004498580193938185,0.20911857292759706,0.21657922350472192,0.22641920251836306,-0.5486103000282414,0.016632813872984695,-0.5835669052022614,-0.5478771996028117,-0.5197222353230503,-4.987366363893105,0.1512073988453154,-5.305153683656921,-4.980701814571015,-4.724747593845911,0.30161731374606504,0.0,0.0,1.0,insecure,0.0,0.2,0.01
